Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,think-in-native,1.0,TR # Turkish,B1,most frequent,Abstract Concepts,anger,strong;hot;bad;quick;sudden;great;deep;blind;fierce;wild
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Social Relationships,brother,older;younger;loving;protective;mischievous;close;distant;supportive;fun;competitive
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Social Relationships,enemy,sworn;dangerous;fierce;bitter;powerful;hidden;old;foreign;relentless;cunning
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Social Relationships,father,loving;strict;wise;busy;absent;supportive;proud;hardworking;young;dedicated
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Social Relationships,follower,loyal;dedicated;blind;enthusiastic;faithful;mass;simple;strong;passive;devoted
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Social Relationships,friend,true;close;old;new;reliable;fun;trustworthy;loyal;helpful;distant
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Social Relationships,leader,strong;charismatic;effective;visionary;democratic;authoritarian;inspiring;young;experienced;wise
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Social Relationships,mother,loving;caring;busy;strict;supportive;young;devoted;protective;wise;hardworking
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Social Relationships,partner,reliable;business;romantic;equal;supportive;trusted;professional;creative;loyal;committed
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Social Relationships,rival,fierce;strong;corporate;bitter;competitive;old;new;challenging;smart;dangerous
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Social Relationships,sister,younger;older;loving;protective;fun;supportive;distant;caring;adventurous;close
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Social Relationships,stranger,mysterious;unknown;friendly;dangerous;passing;foreign;helpful;suspicious;quiet;tall
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Spatial Concepts,above,high;clear;visible;distant;bright;overhead;floating;superior;elevated;airy
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Spatial Concepts,back,rear;hidden;supportive;old;straight;painful;broad;covered;wooden;dark
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Spatial Concepts,below,deep;hidden;underground;low;dark;submerged;inferior;quiet;cool;vast
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Spatial Concepts,east,rising;distant;sunny;coastal;ancient;far;directional;mysterious;eastern;warm
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Spatial Concepts,front,main;forward;visible;busy;clean;wide;decorative;leading;open;shiny
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Spatial Concepts,inside,warm;hidden;cozy;dark;safe;empty;quiet;spacious;secret;comfortable
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Spatial Concepts,left,abandoned;free;directional;weak;open;unused;lonely;sharp;hidden;quiet
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Spatial Concepts,north,cold;polar;distant;northern;frozen;directional;wild;mysterious;high;vast
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Spatial Concepts,outside,cold;bright;open;wet;noisy;empty;safe;dark;fresh;vast
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Spatial Concepts,right,correct;strong;directional;accurate;sharp;proper;firm;exact;dominant;true
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Spatial Concepts,south,warm;tropical;southern;distant;sunny;directional;humid;vast;exotic;coastal
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Spatial Concepts,west,wild;distant;western;setting;dry;directional;rugged;mysterious;golden;remote
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Time Concepts,century,past;modern;ancient;golden;dark;progressive;Victorian;twentieth;long;forgotten
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Time Concepts,day,sunny;long;short;busy;clear;rainy;ordinary;special;warm;dark
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Time Concepts,evening,quiet;cool;peaceful;long;romantic;dusky;warm;late;golden;relaxing
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Time Concepts,hour,long;short;early;late;busy;quiet;golden;final;waking;dark
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Time Concepts,minute,brief;last;final;precious;quiet;tense;short;long;waiting;silent
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Time Concepts,month,long;short;busy;festive;cold;warm;final;starting;quiet;eventful
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Time Concepts,morning,fresh;early;bright;foggy;quiet;cool;sunny;busy;crisp;awakening
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Time Concepts,night,dark;long;quiet;starry;cold;mysterious;endless;warm;sleepless;peaceful
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Time Concepts,season,warm;cold;rainy;festive;dry;blooming;harsh;mild;changing;long
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Time Concepts,second,brief;last;final;quick;silent;tense;precious;short;waiting;decisive
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Time Concepts,week,long;short;busy;final;relaxing;starting;quiet;eventful;productive;ordinary
grok-3-mini,think-in-native,1.0,TR # Turkish,C2,most frequent,Time Concepts,year,new;old;long;short;productive;challenging;memorable;final;starting;golden
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,anger,intense;sudden;blind;raw;deep;suppressed;righteous;explosive;simmering;uncontrolled
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,courage,brave;bold;heroic;unwavering;quiet;foolish;innate;displayed;moral;physical
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,fear,deep;irrational;overwhelming;sudden;primal;hidden;paralyzing;everyday;intense;childhood
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,freedom,absolute;limited;true;personal;political;hard-won;basic;complete;restricted;new
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,happiness,pure;lasting;simple;genuine;fleeting;inner;shared;sudden;deep;everyday
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,hate,intense;blind;deep;irrational;bitter;longstanding;mutual;growing;violent;suppressed
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,honesty,complete;brutal;refreshing;rare;straightforward;unwavering;simple;painful;absolute;everyday
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,justice,fair;swift;blind;social;true;poetic;criminal;delayed;equal;harsh
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,knowledge,vast;deep;practical;theoretical;ancient;modern;hidden;shared;basic;extensive
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,love,true;unconditional;passionate;enduring;blind;young;mature;forbidden;deep;simple
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,peace,lasting;inner;global;fragile;quiet;eternal;temporary;deep;absolute;hard-won
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Abstract Concepts,wisdom,ancient;practical;profound;innate;gained;simple;eternal;shared;quiet;superior
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,bell,loud;old;ringing;small;golden;church;alarm;decorative;broken;hand-held
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,candle,lit;scented;tall;wax;flickering;birthday;decorative;old;small;colored
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,carpet,soft;woven;colorful;old;Persian;thick;dirty;patterned;large;woolen
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,coin,old;shiny;rare;gold;ancient;foreign;small;valuable;fake;metal
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,crown,golden;royal;jeweled;ancient;ceremonial;heavy;fake;simple;ornate;lost
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,flag,national;waving;colorful;old;torn;foreign;symbolic;large;faded;proud
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,mask,facial;decorative;old;scary;protective;theatrical;colorful;simple;anonymous;wooden
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,necklace,gold;pearl;simple;elegant;old;broken;colorful;expensive;handmade;long
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,painting,beautiful;old;famous;abstract;colorful;large;modern;detailed;simple;framed
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,ring,gold;engagement;simple;antique;diamond;broken;silver;large;cheap;engraved
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,statue,tall;ancient;bronze;famous;broken;modern;decorative;stone;large;heroic
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Cultural Artifacts,vase,ceramic;antique;decorative;tall;broken;colorful;simple;glass;floral;small
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,cloud,white;fluffy;dark;moving;high;stormy;light;thin;low;beautiful
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,earthquake,strong;sudden;devastating;minor;underground;frequent;destructive;rare;shallow;deep
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;morning;light;mysterious;cold;early;lingering;gray;wet
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,lightning,bright;sudden;striking;dangerous;frequent;forked;distant;powerful;electrical;fast
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;steady;cold;warm;pouring;gentle;seasonal;unexpected;fresh
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,rainbow,colorful;bright;double;faint;beautiful;rare;full;arched;natural;vivid
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,snow,fresh;deep;light;falling;white;heavy;wet;powdery;seasonal;cold
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,storm,fierce;violent;approaching;mild;sudden;powerful;rainy;electrical;winter;tropical
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,thunder,loud;rolling;distant;sudden;frightening;deep;echoing;constant;mild;booming
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,tide,high;low;strong;incoming;outgoing;gentle;rough;daily;coastal;rising
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;explosive;massive;ancient;dangerous;smoking;tall;volcanic;hidden
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Environmental Phenomena,wind,strong;gentle;cold;warm;howling;steady;gusty;northern;eastern;light
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Food Items,apple,red;green;fresh;juicy;ripe;sour;sweet;small;organic;fallen
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Food Items,banana,yellow;ripe;green;fresh;sweet;large;peeled;organic;soft;curved
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Food Items,beef,fresh;tender;lean;grilled;ground;rare;cooked;organic;fatty;cheap
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Food Items,bread,fresh;warm;sliced;whole-wheat;soft;toasted;homemade;stale;white;crusty
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Food Items,broccoli,fresh;green;steamed;organic;raw;frozen;tender;crunchy;healthy;large
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Food Items,cheese,soft;hard;creamy;sharp;aged;fresh;grated;mild;organic;sliced
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Food Items,chicken,grilled;roasted;fresh;organic;tender;fried;boneless;raw;spicy;whole
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Food Items,egg,fresh;boiled;fried;large;organic;brown;white;cracked;runny;hard
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Food Items,fish,fresh;grilled;smoked;wild;frozen;large;small;tasty;oily;cooked
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Food Items,pasta,cooked;al dente;fresh;dried;homemade;spicy;cheesy;simple;Italian;stuffed
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Food Items,rice,cooked;white;brown;steamed;fluffy;sticky;wild;raw;organic;long-grain
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Food Items,soup,hot;creamy;vegetable;chicken;spicy;thick;clear;homemade;cold;hearty
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Human Roles,artist,talented;creative;famous;young;dedicated;skilled;modern;struggling;inspired;visual
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Human Roles,athlete,professional;fit;fast;dedicated;young;skilled;competitive;strong;trained;Olympic
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Human Roles,chef,skilled;famous;creative;professional;young;talented;experienced;busy;innovative;passionate
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Human Roles,doctor,skilled;experienced;young;dedicated;busy;medical;caring;specialist;trained;local
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Human Roles,engineer,skilled;experienced;young;creative;mechanical;dedicated;innovative;busy;trained;professional
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Human Roles,farmer,hardworking;local;experienced;young;organic;dedicated;rural;skilled;simple;independent
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Human Roles,lawyer,experienced;sharp;busy;young;corporate;dedicated;successful;ethical;skilled;local
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Human Roles,musician,talented;famous;young;skilled;passionate;classical;dedicated;innovative;professional;street
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Human Roles,scientist,brilliant;dedicated;young;experienced;innovative;theoretical;practical;busy;skilled;famous
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Human Roles,soldier,brave;trained;young;experienced;disciplined;loyal;active;veteran;skilled;elite
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Human Roles,teacher,dedicated;experienced;young;passionate;skilled;patient;inspiring;local;effective;creative
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Human Roles,writer,talented;famous;young;dedicated;creative;skilled;prolific;aspiring;imaginative;local
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,book,old;new;thick;interesting;popular;hardcover;fictional;educational;small;colorful
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,bridge,old;long;wooden;stone;modern;high;broken;famous;narrow;sturdy
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,drums,loud;wooden;small;large;rhythmic;electronic;traditional;broken;shiny;hand-held
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,earth,blue;green;vast;ancient;fertile;dry;round;living;solid;beautiful
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,flute,wooden;silver;small;melodic;ancient;modern;shiny;broken;simple;handheld
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,key,small;metal;old;rusty;spare;golden;modern;locked;simple;electronic
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,knife,sharp;old;metal;kitchen;rusty;small;large;wooden-handled;dull;pocket
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,lock,old;metal;broken;simple;electronic;sturdy;small;modern;rusty;door
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,moon,full;bright;crescent;distant;silvery;waxing;waning;beautiful;dark;glowing
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,pen,black;ink;simple;cheap;fancy;broken;colorful;metal;plastic;old
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;golden;warm;distant;powerful;midday;summer
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;metal;long;rusty;decorative;broken;royal;simple;magical
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,cat,black;fluffy;wild;domestic;playful;lazy;small;stray;cute;old
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,dog,loyal;big;small;friendly;wild;trained;playful;old;stray;energetic
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;wild;large;friendly;aquatic;graceful;fast;rare;social
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,elephant,large;gray;wild;gentle;strong;old;African;intelligent;majestic;endangered
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,hamster,small;furry;playful;tame;fast;cute;young;nocturnal;pet;brown
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,monkey,playful;wild;small;clever;fast;noisy;young;tree-dwelling;curious;mischievous
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,mouse,small;gray;fast;wild;tame;quiet;young;furry;nocturnal;scared
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,peacock,colorful;proud;wild;large;beautiful;exotic;male;feathered;noisy;rare
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,rabbit,white;fast;wild;cute;small;fluffy;young;tame;hopping;brown
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,shark,large;dangerous;fast;wild;gray;predatory;oceanic;rare;fierce;deep-sea
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,snake,long;venomous;wild;green;slippery;fast;rare;tame;coiled;dangerous
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Neutral Animals,whale,large;blue;wild;majestic;deep-sea;endangered;gentle;ancient;singing;migratory
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Places,city,busy;large;modern;old;crowded;beautiful;coastal;industrial;quiet;historic
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Places,desert,vast;hot;sandy;dry;remote;beautiful;barren;ancient;windy;harsh
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Places,forest,dense;green;ancient;wild;dark;beautiful;tropical;quiet;vast;rainy
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Places,island,small;tropical;remote;beautiful;volcanic;deserted;green;sunny;rocky;large
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Places,lake,deep;blue;calm;frozen;large;small;clear;scenic;freshwater;quiet
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Places,mountain,high;snowy;rugged;ancient;tall;green;volcanic;majestic;steep;remote
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Places,ocean,vast;deep;blue;stormy;calm;endless;salty;warm;cold;mysterious
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Places,plain,flat;vast;green;dry;open;fertile;empty;rural;windy;simple
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Places,plateau,high;flat;rocky;vast;dry;ancient;scenic;remote;green;elevated
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Places,river,wide;deep;flowing;clean;muddy;long;scenic;fast;quiet;ancient
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Places,valley,deep;green;narrow;fertile;scenic;remote;hidden;wide;beautiful;dry
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Places,village,small;quiet;rural;ancient;coastal;simple;friendly;remote;green;traditional
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Plants,cactus,spiky;tall;green;desert;small;hardy;flowering;wild;rare;prickly
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Plants,eggplant,purple;fresh;large;organic;ripe;shiny;small;cooked;raw;long
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Plants,flower,beautiful;colorful;wild;fresh;fragrant;small;large;blooming;rare;red
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Plants,grass,green;fresh;tall;short;wild;wet;dry;soft;thick;lawn
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Plants,lettuce,green;fresh;crisp;organic;raw;leafy;small;washed;bitter;salad
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Plants,mushroom,wild;fresh;small;large;edible;poisonous;brown;cooked;raw;magic
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Plants,onion,fresh;red;white;small;large;spicy;raw;cooked;organic;pungent
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Plants,pepper,red;green;hot;fresh;small;spicy;sweet;raw;cooked;dried
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Plants,potato,fresh;large;small;organic;boiled;fried;raw;sweet;baked;starchy
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Plants,rose,red;beautiful;fresh;thorny;fragrant;wild;white;blooming;rare;garden
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Plants,tomato,red;fresh;ripe;juicy;small;organic;raw;cooked;cherry;large
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Plants,tree,tall;green;old;fruit-bearing;leafy;ancient;young;shady;strong;wild
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,ally,strong;reliable;strategic;close;foreign;faithful;powerful;trusted;helpful;military
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,brother,older;younger;loving;protective;twin;distant;caring;mischievous;supportive;estranged
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,enemy,dangerous;sworn;foreign;powerful;bitter;old;hidden;fierce;common;defeated
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,father,loving;strict;absent;proud;hardworking;young;older;supportive;distant;wise
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,follower,loyal;devoted;blind;enthusiastic;mass;dedicated;faithful;simple;active;religious
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,friend,close;old;new;loyal;trustworthy;fun;distant;helpful;childhood;reliable
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,leader,strong;charismatic;effective;young;experienced;democratic;visionary;authoritarian;inspirational;natural
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,mother,loving;caring;strict;single;young;older;protective;hardworking;absent;supportive
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,partner,business;romantic;reliable;equal;long-term;new;trusted;supportive;professional;creative
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,rival,fierce;old;corporate;strong;bitter;competitive;local;talented;dangerous;worthy
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,sister,older;younger;loving;protective;twin;distant;caring;mischievous;supportive;close
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Social Relationships,stranger,unknown;mysterious;friendly;dangerous;foreign;passing;helpful;suspicious;quiet;tall
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,above,high;clear;vast;blue;open;distant;bright;empty;wide;serene
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,back,strong;sore;straight;broad;injured;muscular;arched;weak;covered;exposed
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,below,deep;hidden;dark;underground;low;secret;submerged;quiet;vast;mysterious
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,east,distant;rising;sunny;coastal;ancient;modern;foreign;warm;flat;mountainous
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,front,wide;narrow;open;busy;clean;decorated;simple;grand;hidden;secure
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,inside,warm;dark;quiet;empty;crowded;hidden;safe;comfortable;messy;bright
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,left,free;open;weak;strong;hidden;clear;narrow;wide;dark;bright
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,north,cold;distant;polar;windy;ancient;modern;forested;mountainous;flat;remote
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,outside,cold;wet;bright;empty;crowded;dangerous;safe;open;dark;fresh
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,right,correct;strong;clear;open;weak;hidden;narrow;wide;bright;dark
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,south,warm;tropical;sunny;coastal;ancient;modern;flat;mountainous;remote;humid
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Spatial Concepts,west,wild;distant;coastal;sunny;ancient;modern;dry;windy;flat;rugged
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,century,past;future;long;short;golden;dark;modern;ancient;eventful;peaceful
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;lazy;clear;dark;warm;cold
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,evening,quiet;cool;long;short;peaceful;busy;dark;warm;romantic;golden
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,hour,long;short;busy;quiet;early;late;final;golden;dark;productive
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,minute,short;last;final;quiet;busy;golden;dark;early;late;precious
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,month,long;short;busy;quiet;final;early;warm;cold;festive;productive
grok-3-mini,think-in-native,1.0,TR # Turkish,Perfect,most frequent,Time Concepts,morning,early;fresh;bright;cold;warm;busy;quiet;foggy;sunny;crisp
