Noun,NounCategory,Language1,Language2,Distance,Adjectives1,Adjectives2
soldier,Human Roles,DE # German,SQ # Albanian,0.012167215,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,DE # German,SW # Swahili,0.03442633,brave;young;old;strong;good;great;new;professional;loyal;skilled,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,DE # German,TH # Thai,0.014359474,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,DE # German,TR # Turkish,0.012111187,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,DE # German,UR # Urdu,0.014820933,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,DE # German,VI # Vietnamese,0.015900612,brave;young;old;strong;good;great;new;professional;loyal;skilled,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,DE # German,ZH # Mandarin,0.014820933,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,ES # Spanish,FA # Persian,0.031042993,brave;young;old;strong;great;good;new;local;experienced;professional,brave;young;old;strong;good;great;new;professional;loyal;skilled
soldier,Human Roles,ES # Spanish,FR # French,0.034412086,brave;young;old;strong;great;good;new;local;experienced;professional,brave;young;old;good;great;strong;new;local;top;famous
soldier,Human Roles,ES # Spanish,GA # Irish,0.05275601,brave;young;old;strong;great;good;new;local;experienced;professional,good;great;young;old;new;real;true;strong;brave;top
soldier,Human Roles,ES # Spanish,HE # Hebrew,0.02980423,brave;young;old;strong;great;good;new;local;experienced;professional,strong;young;old;great;real;brave;new;local;good;famous
soldier,Human Roles,ES # Spanish,HI # Hindi,0.036586702,brave;young;old;strong;great;good;new;local;experienced;professional,brave;strong;young;old;good;great;new;loyal;local;famous
soldier,Human Roles,ES # Spanish,IT # Italian,0.031042993,brave;young;old;strong;great;good;new;local;experienced;professional,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,ES # Spanish,JA # Japanese,0.032529473,brave;young;old;strong;great;good;new;local;experienced;professional,young;old;brave;strong;good;great;new;real;local;loyal
soldier,Human Roles,ES # Spanish,KO # Korean,0.031042993,brave;young;old;strong;great;good;new;local;experienced;professional,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,ES # Spanish,LV # Latvian,0.017229617,brave;young;old;strong;great;good;new;local;experienced;professional,young;old;brave;strong;good;great;new;local;professional;loyal
soldier,Human Roles,ES # Spanish,PL # Polish,0.045063615,brave;young;old;strong;great;good;new;local;experienced;professional,young;old;brave;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,ES # Spanish,PS # Pashto,0.036586702,brave;young;old;strong;great;good;new;local;experienced;professional,brave;young;old;good;strong;great;new;local;famous;loyal
soldier,Human Roles,ES # Spanish,PT # Portuguese,0.028276265,brave;young;old;strong;great;good;new;local;experienced;professional,young;old;brave;strong;good;great;new;local;skilled;loyal
soldier,Human Roles,ES # Spanish,RU # Russian,0.045622766,brave;young;old;strong;great;good;new;local;experienced;professional,young;old;brave;strong;good;great;real;new;famous;loyal
soldier,Human Roles,ES # Spanish,SQ # Albanian,0.025449276,brave;young;old;strong;great;good;new;local;experienced;professional,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,ES # Spanish,SW # Swahili,0.037639022,brave;young;old;strong;great;good;new;local;experienced;professional,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,ES # Spanish,TH # Thai,0.037717044,brave;young;old;strong;great;good;new;local;experienced;professional,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,ES # Spanish,TR # Turkish,0.01507771,brave;young;old;strong;great;good;new;local;experienced;professional,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,ES # Spanish,UR # Urdu,0.045063615,brave;young;old;strong;great;good;new;local;experienced;professional,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,ES # Spanish,VI # Vietnamese,0.028276265,brave;young;old;strong;great;good;new;local;experienced;professional,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,ES # Spanish,ZH # Mandarin,0.045063615,brave;young;old;strong;great;good;new;local;experienced;professional,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,FA # Persian,FR # French,0.04701215,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;young;old;good;great;strong;new;local;top;famous
soldier,Human Roles,FA # Persian,GA # Irish,0.05485922,brave;young;old;strong;good;great;new;professional;loyal;skilled,good;great;young;old;new;real;true;strong;brave;top
soldier,Human Roles,FA # Persian,HE # Hebrew,0.051329315,brave;young;old;strong;good;great;new;professional;loyal;skilled,strong;young;old;great;real;brave;new;local;good;famous
soldier,Human Roles,FA # Persian,HI # Hindi,0.03547114,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;strong;young;old;good;great;new;loyal;local;famous
soldier,Human Roles,FA # Persian,IT # Italian,0.0,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,FA # Persian,JA # Japanese,0.0384537,brave;young;old;strong;good;great;new;professional;loyal;skilled,young;old;brave;strong;good;great;new;real;local;loyal
soldier,Human Roles,FA # Persian,KO # Korean,0.0,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,FA # Persian,LV # Latvian,0.015399337,brave;young;old;strong;good;great;new;professional;loyal;skilled,young;old;brave;strong;good;great;new;local;professional;loyal
soldier,Human Roles,FA # Persian,PL # Polish,0.014820933,brave;young;old;strong;good;great;new;professional;loyal;skilled,young;old;brave;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,FA # Persian,PS # Pashto,0.03547114,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;young;old;good;strong;great;new;local;famous;loyal
soldier,Human Roles,FA # Persian,PT # Portuguese,0.015900612,brave;young;old;strong;good;great;new;professional;loyal;skilled,young;old;brave;strong;good;great;new;local;skilled;loyal
soldier,Human Roles,FA # Persian,RU # Russian,0.033376098,brave;young;old;strong;good;great;new;professional;loyal;skilled,young;old;brave;strong;good;great;real;new;famous;loyal
soldier,Human Roles,FA # Persian,SQ # Albanian,0.012167215,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,FA # Persian,SW # Swahili,0.03442633,brave;young;old;strong;good;great;new;professional;loyal;skilled,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,FA # Persian,TH # Thai,0.014359474,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,FA # Persian,TR # Turkish,0.012111187,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,FA # Persian,UR # Urdu,0.014820933,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,FA # Persian,VI # Vietnamese,0.015900612,brave;young;old;strong;good;great;new;professional;loyal;skilled,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,FA # Persian,ZH # Mandarin,0.014820933,brave;young;old;strong;good;great;new;professional;loyal;skilled,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,FR # French,GA # Irish,0.040561616,brave;young;old;good;great;strong;new;local;top;famous,good;great;young;old;new;real;true;strong;brave;top
soldier,Human Roles,FR # French,HE # Hebrew,0.0186162,brave;young;old;good;great;strong;new;local;top;famous,strong;young;old;great;real;brave;new;local;good;famous
soldier,Human Roles,FR # French,HI # Hindi,0.015779078,brave;young;old;good;great;strong;new;local;top;famous,brave;strong;young;old;good;great;new;loyal;local;famous
soldier,Human Roles,FR # French,IT # Italian,0.04701215,brave;young;old;good;great;strong;new;local;top;famous,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,FR # French,JA # Japanese,0.033316314,brave;young;old;good;great;strong;new;local;top;famous,young;old;brave;strong;good;great;new;real;local;loyal
soldier,Human Roles,FR # French,KO # Korean,0.04701215,brave;young;old;good;great;strong;new;local;top;famous,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,FR # French,LV # Latvian,0.02955854,brave;young;old;good;great;strong;new;local;top;famous,young;old;brave;strong;good;great;new;local;professional;loyal
soldier,Human Roles,FR # French,PL # Polish,0.028451085,brave;young;old;good;great;strong;new;local;top;famous,young;old;brave;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,FR # French,PS # Pashto,0.015778959,brave;young;old;good;great;strong;new;local;top;famous,brave;young;old;good;strong;great;new;local;famous;loyal
soldier,Human Roles,FR # French,PT # Portuguese,0.026022792,brave;young;old;good;great;strong;new;local;top;famous,young;old;brave;strong;good;great;new;local;skilled;loyal
soldier,Human Roles,FR # French,RU # Russian,0.032023728,brave;young;old;good;great;strong;new;local;top;famous,young;old;brave;strong;good;great;real;new;famous;loyal
soldier,Human Roles,FR # French,SQ # Albanian,0.042497814,brave;young;old;good;great;strong;new;local;top;famous,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,FR # French,SW # Swahili,0.015316844,brave;young;old;good;great;strong;new;local;top;famous,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,FR # French,TH # Thai,0.042381287,brave;young;old;good;great;strong;new;local;top;famous,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,FR # French,TR # Turkish,0.04645729,brave;young;old;good;great;strong;new;local;top;famous,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,FR # French,UR # Urdu,0.028451085,brave;young;old;good;great;strong;new;local;top;famous,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,FR # French,VI # Vietnamese,0.026022792,brave;young;old;good;great;strong;new;local;top;famous,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,FR # French,ZH # Mandarin,0.028451085,brave;young;old;good;great;strong;new;local;top;famous,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,GA # Irish,HE # Hebrew,0.031119227,good;great;young;old;new;real;true;strong;brave;top,strong;young;old;great;real;brave;new;local;good;famous
soldier,Human Roles,GA # Irish,HI # Hindi,0.05186808,good;great;young;old;new;real;true;strong;brave;top,brave;strong;young;old;good;great;new;loyal;local;famous
soldier,Human Roles,GA # Irish,IT # Italian,0.05485922,good;great;young;old;new;real;true;strong;brave;top,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,GA # Irish,JA # Japanese,0.02914691,good;great;young;old;new;real;true;strong;brave;top,young;old;brave;strong;good;great;new;real;local;loyal
soldier,Human Roles,GA # Irish,KO # Korean,0.05485922,good;great;young;old;new;real;true;strong;brave;top,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,GA # Irish,LV # Latvian,0.050650537,good;great;young;old;new;real;true;strong;brave;top,young;old;brave;strong;good;great;new;local;professional;loyal
soldier,Human Roles,GA # Irish,PL # Polish,0.05122155,good;great;young;old;new;real;true;strong;brave;top,young;old;brave;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,GA # Irish,PS # Pashto,0.05186808,good;great;young;old;new;real;true;strong;brave;top,brave;young;old;good;strong;great;new;local;famous;loyal
soldier,Human Roles,GA # Irish,PT # Portuguese,0.049824774,good;great;young;old;new;real;true;strong;brave;top,young;old;brave;strong;good;great;new;local;skilled;loyal
soldier,Human Roles,GA # Irish,RU # Russian,0.02736628,good;great;young;old;new;real;true;strong;brave;top,young;old;brave;strong;good;great;real;new;famous;loyal
soldier,Human Roles,GA # Irish,SQ # Albanian,0.046281338,good;great;young;old;new;real;true;strong;brave;top,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,GA # Irish,SW # Swahili,0.039040744,good;great;young;old;new;real;true;strong;brave;top,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,GA # Irish,TH # Thai,0.025463104,good;great;young;old;new;real;true;strong;brave;top,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,GA # Irish,TR # Turkish,0.047508538,good;great;young;old;new;real;true;strong;brave;top,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,GA # Irish,UR # Urdu,0.05122149,good;great;young;old;new;real;true;strong;brave;top,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,GA # Irish,VI # Vietnamese,0.049824774,good;great;young;old;new;real;true;strong;brave;top,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,GA # Irish,ZH # Mandarin,0.05122155,good;great;young;old;new;real;true;strong;brave;top,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,HE # Hebrew,HI # Hindi,0.01692915,strong;young;old;great;real;brave;new;local;good;famous,brave;strong;young;old;good;great;new;loyal;local;famous
soldier,Human Roles,HE # Hebrew,IT # Italian,0.051329315,strong;young;old;great;real;brave;new;local;good;famous,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,HE # Hebrew,JA # Japanese,0.014945924,strong;young;old;great;real;brave;new;local;good;famous,young;old;brave;strong;good;great;new;real;local;loyal
soldier,Human Roles,HE # Hebrew,KO # Korean,0.051329315,strong;young;old;great;real;brave;new;local;good;famous,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,HE # Hebrew,LV # Latvian,0.028990328,strong;young;old;great;real;brave;new;local;good;famous,young;old;brave;strong;good;great;new;local;professional;loyal
soldier,Human Roles,HE # Hebrew,PL # Polish,0.034439743,strong;young;old;great;real;brave;new;local;good;famous,young;old;brave;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,HE # Hebrew,PS # Pashto,0.01692915,strong;young;old;great;real;brave;new;local;good;famous,brave;young;old;good;strong;great;new;local;famous;loyal
soldier,Human Roles,HE # Hebrew,PT # Portuguese,0.031107247,strong;young;old;great;real;brave;new;local;good;famous,young;old;brave;strong;good;great;new;local;skilled;loyal
soldier,Human Roles,HE # Hebrew,RU # Russian,0.014954746,strong;young;old;great;real;brave;new;local;good;famous,young;old;brave;strong;good;great;real;new;famous;loyal
soldier,Human Roles,HE # Hebrew,SQ # Albanian,0.044777215,strong;young;old;great;real;brave;new;local;good;famous,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,HE # Hebrew,SW # Swahili,0.034246504,strong;young;old;great;real;brave;new;local;good;famous,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,HE # Hebrew,TH # Thai,0.029094994,strong;young;old;great;real;brave;new;local;good;famous,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,HE # Hebrew,TR # Turkish,0.04319626,strong;young;old;great;real;brave;new;local;good;famous,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,HE # Hebrew,UR # Urdu,0.034439743,strong;young;old;great;real;brave;new;local;good;famous,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,HE # Hebrew,VI # Vietnamese,0.031107247,strong;young;old;great;real;brave;new;local;good;famous,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,HE # Hebrew,ZH # Mandarin,0.034439743,strong;young;old;great;real;brave;new;local;good;famous,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,HI # Hindi,IT # Italian,0.03547114,brave;strong;young;old;good;great;new;loyal;local;famous,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,HI # Hindi,JA # Japanese,0.01654613,brave;strong;young;old;good;great;new;loyal;local;famous,young;old;brave;strong;good;great;new;real;local;loyal
soldier,Human Roles,HI # Hindi,KO # Korean,0.03547114,brave;strong;young;old;good;great;new;loyal;local;famous,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,HI # Hindi,LV # Latvian,0.0153313875,brave;strong;young;old;good;great;new;loyal;local;famous,young;old;brave;strong;good;great;new;local;professional;loyal
soldier,Human Roles,HI # Hindi,PL # Polish,0.015299737,brave;strong;young;old;good;great;new;loyal;local;famous,young;old;brave;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,HI # Hindi,PS # Pashto,-1.1920929e-07,brave;strong;young;old;good;great;new;loyal;local;famous,brave;young;old;good;strong;great;new;local;famous;loyal
soldier,Human Roles,HI # Hindi,PT # Portuguese,0.01265502,brave;strong;young;old;good;great;new;loyal;local;famous,young;old;brave;strong;good;great;new;local;skilled;loyal
soldier,Human Roles,HI # Hindi,RU # Russian,0.015475392,brave;strong;young;old;good;great;new;loyal;local;famous,young;old;brave;strong;good;great;real;new;famous;loyal
soldier,Human Roles,HI # Hindi,SQ # Albanian,0.03052628,brave;strong;young;old;good;great;new;loyal;local;famous,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,HI # Hindi,SW # Swahili,0.015857577,brave;strong;young;old;good;great;new;loyal;local;famous,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,HI # Hindi,TH # Thai,0.02820158,brave;strong;young;old;good;great;new;loyal;local;famous,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,HI # Hindi,TR # Turkish,0.03365642,brave;strong;young;old;good;great;new;loyal;local;famous,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,HI # Hindi,UR # Urdu,0.015299797,brave;strong;young;old;good;great;new;loyal;local;famous,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,HI # Hindi,VI # Vietnamese,0.01265502,brave;strong;young;old;good;great;new;loyal;local;famous,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,HI # Hindi,ZH # Mandarin,0.015299737,brave;strong;young;old;good;great;new;loyal;local;famous,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,IT # Italian,JA # Japanese,0.0384537,brave;young;old;strong;good;great;new;skilled;loyal;professional,young;old;brave;strong;good;great;new;real;local;loyal
soldier,Human Roles,IT # Italian,KO # Korean,0.0,brave;young;old;strong;good;great;new;skilled;loyal;professional,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,IT # Italian,LV # Latvian,0.015399218,brave;young;old;strong;good;great;new;skilled;loyal;professional,young;old;brave;strong;good;great;new;local;professional;loyal
soldier,Human Roles,IT # Italian,PL # Polish,0.014820933,brave;young;old;strong;good;great;new;skilled;loyal;professional,young;old;brave;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,IT # Italian,PS # Pashto,0.03547114,brave;young;old;strong;good;great;new;skilled;loyal;professional,brave;young;old;good;strong;great;new;local;famous;loyal
soldier,Human Roles,IT # Italian,PT # Portuguese,0.015900612,brave;young;old;strong;good;great;new;skilled;loyal;professional,young;old;brave;strong;good;great;new;local;skilled;loyal
soldier,Human Roles,IT # Italian,RU # Russian,0.033376098,brave;young;old;strong;good;great;new;skilled;loyal;professional,young;old;brave;strong;good;great;real;new;famous;loyal
soldier,Human Roles,IT # Italian,SQ # Albanian,0.012167215,brave;young;old;strong;good;great;new;skilled;loyal;professional,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,IT # Italian,SW # Swahili,0.03442633,brave;young;old;strong;good;great;new;skilled;loyal;professional,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,IT # Italian,TH # Thai,0.014359474,brave;young;old;strong;good;great;new;skilled;loyal;professional,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,IT # Italian,TR # Turkish,0.012111187,brave;young;old;strong;good;great;new;skilled;loyal;professional,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,IT # Italian,UR # Urdu,0.014820933,brave;young;old;strong;good;great;new;skilled;loyal;professional,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,IT # Italian,VI # Vietnamese,0.015900612,brave;young;old;strong;good;great;new;skilled;loyal;professional,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,IT # Italian,ZH # Mandarin,0.014820933,brave;young;old;strong;good;great;new;skilled;loyal;professional,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,JA # Japanese,KO # Korean,0.0384537,young;old;brave;strong;good;great;new;real;local;loyal,brave;young;old;strong;good;great;new;skilled;loyal;professional
soldier,Human Roles,JA # Japanese,LV # Latvian,0.014784038,young;old;brave;strong;good;great;new;real;local;loyal,young;old;brave;strong;good;great;new;local;professional;loyal
soldier,Human Roles,JA # Japanese,PL # Polish,0.035099506,young;old;brave;strong;good;great;new;real;local;loyal,young;old;brave;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,JA # Japanese,PS # Pashto,0.01654607,young;old;brave;strong;good;great;new;real;local;loyal,brave;young;old;good;strong;great;new;local;famous;loyal
soldier,Human Roles,JA # Japanese,PT # Portuguese,0.016784787,young;old;brave;strong;good;great;new;real;local;loyal,young;old;brave;strong;good;great;new;local;skilled;loyal
soldier,Human Roles,JA # Japanese,RU # Russian,0.014916062,young;old;brave;strong;good;great;new;real;local;loyal,young;old;brave;strong;good;great;real;new;famous;loyal
soldier,Human Roles,JA # Japanese,SQ # Albanian,0.032507062,young;old;brave;strong;good;great;new;real;local;loyal,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,JA # Japanese,SW # Swahili,0.018686414,young;old;brave;strong;good;great;new;real;local;loyal,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,JA # Japanese,TH # Thai,0.015364885,young;old;brave;strong;good;great;new;real;local;loyal,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,JA # Japanese,TR # Turkish,0.031053662,young;old;brave;strong;good;great;new;real;local;loyal,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,JA # Japanese,UR # Urdu,0.035099506,young;old;brave;strong;good;great;new;real;local;loyal,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,JA # Japanese,VI # Vietnamese,0.016784787,young;old;brave;strong;good;great;new;real;local;loyal,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,JA # Japanese,ZH # Mandarin,0.035099506,young;old;brave;strong;good;great;new;real;local;loyal,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,KO # Korean,LV # Latvian,0.015399218,brave;young;old;strong;good;great;new;skilled;loyal;professional,young;old;brave;strong;good;great;new;local;professional;loyal
soldier,Human Roles,KO # Korean,PL # Polish,0.014820933,brave;young;old;strong;good;great;new;skilled;loyal;professional,young;old;brave;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,KO # Korean,PS # Pashto,0.03547114,brave;young;old;strong;good;great;new;skilled;loyal;professional,brave;young;old;good;strong;great;new;local;famous;loyal
soldier,Human Roles,KO # Korean,PT # Portuguese,0.015900612,brave;young;old;strong;good;great;new;skilled;loyal;professional,young;old;brave;strong;good;great;new;local;skilled;loyal
soldier,Human Roles,KO # Korean,RU # Russian,0.033376098,brave;young;old;strong;good;great;new;skilled;loyal;professional,young;old;brave;strong;good;great;real;new;famous;loyal
soldier,Human Roles,KO # Korean,SQ # Albanian,0.012167215,brave;young;old;strong;good;great;new;skilled;loyal;professional,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,KO # Korean,SW # Swahili,0.03442633,brave;young;old;strong;good;great;new;skilled;loyal;professional,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,KO # Korean,TH # Thai,0.014359474,brave;young;old;strong;good;great;new;skilled;loyal;professional,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,KO # Korean,TR # Turkish,0.012111187,brave;young;old;strong;good;great;new;skilled;loyal;professional,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,KO # Korean,UR # Urdu,0.014820933,brave;young;old;strong;good;great;new;skilled;loyal;professional,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,KO # Korean,VI # Vietnamese,0.015900612,brave;young;old;strong;good;great;new;skilled;loyal;professional,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,KO # Korean,ZH # Mandarin,0.014820933,brave;young;old;strong;good;great;new;skilled;loyal;professional,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,LV # Latvian,PL # Polish,0.025362253,young;old;brave;strong;good;great;new;local;professional;loyal,young;old;brave;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,LV # Latvian,PS # Pashto,0.0153313875,young;old;brave;strong;good;great;new;local;professional;loyal,brave;young;old;good;strong;great;new;local;famous;loyal
soldier,Human Roles,LV # Latvian,PT # Portuguese,0.008459866,young;old;brave;strong;good;great;new;local;professional;loyal,young;old;brave;strong;good;great;new;local;skilled;loyal
soldier,Human Roles,LV # Latvian,RU # Russian,0.027885437,young;old;brave;strong;good;great;new;local;professional;loyal,young;old;brave;strong;good;great;real;new;famous;loyal
soldier,Human Roles,LV # Latvian,SQ # Albanian,0.022847772,young;old;brave;strong;good;great;new;local;professional;loyal,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,LV # Latvian,SW # Swahili,0.015643775,young;old;brave;strong;good;great;new;local;professional;loyal,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,LV # Latvian,TH # Thai,0.021413624,young;old;brave;strong;good;great;new;local;professional;loyal,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,LV # Latvian,TR # Turkish,0.015076458,young;old;brave;strong;good;great;new;local;professional;loyal,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,LV # Latvian,UR # Urdu,0.025362253,young;old;brave;strong;good;great;new;local;professional;loyal,brave;young;old;strong;good;great;skilled;new;famous;loyal
soldier,Human Roles,LV # Latvian,VI # Vietnamese,0.008459866,young;old;brave;strong;good;great;new;local;professional;loyal,young;old;brave;strong;great;new;skilled;local;good;loyal
soldier,Human Roles,LV # Latvian,ZH # Mandarin,0.025362253,young;old;brave;strong;good;great;new;local;professional;loyal,brave;young;old;strong;good;great;new;skilled;loyal;famous
soldier,Human Roles,PL # Polish,PS # Pashto,0.015299797,young;old;brave;strong;good;great;new;skilled;loyal;famous,brave;young;old;good;strong;great;new;local;famous;loyal
soldier,Human Roles,PL # Polish,PT # Portuguese,0.014969051,young;old;brave;strong;good;great;new;skilled;loyal;famous,young;old;brave;strong;good;great;new;local;skilled;loyal
soldier,Human Roles,PL # Polish,RU # Russian,0.016198277,young;old;brave;strong;good;great;new;skilled;loyal;famous,young;old;brave;strong;good;great;real;new;famous;loyal
soldier,Human Roles,PL # Polish,SQ # Albanian,0.014804363,young;old;brave;strong;good;great;new;skilled;loyal;famous,brave;young;old;strong;good;great;loyal;new;skilled;experienced
soldier,Human Roles,PL # Polish,SW # Swahili,0.029569387,young;old;brave;strong;good;great;new;skilled;loyal;famous,young;old;brave;strong;good;great;new;top;local;loyal
soldier,Human Roles,PL # Polish,TH # Thai,0.016099453,young;old;brave;strong;good;great;new;skilled;loyal;famous,brave;strong;young;old;good;great;real;new;loyal;skilled
soldier,Human Roles,PL # Polish,TR # Turkish,0.025416255,young;old;brave;strong;good;great;new;skilled;loyal;famous,brave;young;old;strong;good;great;new;professional;experienced;loyal
soldier,Human Roles,PL # Polish,UR # Urdu,0.0,young;old;brave;strong;good;great;new;skilled;loyal;famous,brave;young;old;strong;good;great;skilled;new;famous;loyal
