Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3,english-monolingual,0.0,DE # German,B1,most frequent,Abstract Concepts,anger,intense;burning;fierce;uncontrollable;deep;raw;bitter;sudden;suppressed;explosive
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Spatial Concepts,outside,external;outer;exposed;public;open;distant;foreign;peripheral;surface;visible
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Spatial Concepts,right,correct;proper;eastern;conservative;just;accurate;fitting;suitable;precise;moral
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Spatial Concepts,south,warm;southern;tropical;lower;sunny;humid;exotic;distant;vibrant;lush
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Spatial Concepts,west,western;distant;frontier;modern;progressive;wild;remote;cultural;innovative;expansive
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Time Concepts,century,past;new;old;modern;ancient;turning;significant;historic;pivotal;memorable
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Time Concepts,day,sunny;rainy;long;short;busy;lazy;bright;gloomy;warm;cold
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Time Concepts,evening,quiet;cool;dark;peaceful;late;relaxing;calm;twilight;serene;pleasant
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Time Concepts,hour,late;early;long;short;busy;quiet;critical;fleeting;precious;rushed
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Time Concepts,minute,quick;brief;fleeting;short;crucial;last;passing;exact;precise;hurried
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Time Concepts,month,long;short;busy;quiet;cold;warm;rainy;dry;memorable;significant
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Time Concepts,morning,early;bright;fresh;cool;quiet;sunny;foggy;crisp;peaceful;rushed
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Time Concepts,night,dark;quiet;late;long;cold;starry;silent;eerie;peaceful;restless
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Time Concepts,season,warm;cold;rainy;dry;festive;harsh;mild;changing;favorite;transitional
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Time Concepts,second,quick;brief;fleeting;instant;critical;passing;precise;short-lived;decisive;momentary
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Time Concepts,week,busy;long;short;hectic;quiet;productive;stressful;relaxing;eventful;routine
grok-3,english-monolingual,0.0,DE # German,C2,most frequent,Time Concepts,year,new;old;long;short;memorable;challenging;successful;tough;eventful;transformative
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Abstract Concepts,anger,intense;burning;fierce;uncontrollable;deep;raw;sudden;bitter;suppressed;explosive
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Abstract Concepts,courage,bold;fearless;brave;heroic;daring;valiant;resolute;steadfast;unwavering;gallant
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Abstract Concepts,fear,overwhelming;paralyzing;chilling;deep-seated;irrational;haunting;gripping;primal;lingering;acute
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Abstract Concepts,freedom,absolute;cherished;hard-won;liberating;boundless;precious;fundamental;true;personal;enduring
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Abstract Concepts,happiness,pure;radiant;genuine;infectious;lasting;simple;profound;blissful;heartfelt;immense
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Abstract Concepts,hate,intense;venomous;bitter;deep-rooted;consuming;fierce;unrelenting;toxic;passionate;blind
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Abstract Concepts,honesty,brutal;refreshing;unwavering;sincere;absolute;transparent;admirable;rare;steadfast;unyielding
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Abstract Concepts,justice,fair;impartial;righteous;deserved;swift;blind;true;moral;strict;restorative
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Abstract Concepts,knowledge,vast;deep;profound;extensive;specialized;practical;theoretical;invaluable;ancient;newfound
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Abstract Concepts,love,unconditional;passionate;tender;eternal;selfless;romantic;deep;genuine;enduring;fierce
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Abstract Concepts,peace,serene;lasting;fragile;inner;global;quiet;harmonious;tranquil;elusive;sacred
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Abstract Concepts,wisdom,timeless;profound;hard-earned;ancient;practical;insightful;deep;invaluable;guiding;enlightened
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,bell,loud;clear;resonant;melodic;antique;brass;tiny;ceremonial;warning;festive
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,candle,flickering;scented;warm;delicate;tall;decorative;glowing;handmade;romantic;dim
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,carpet,soft;plush;colorful;worn;thick;patterned;luxurious;oriental;shaggy;vintage
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,coin,shiny;old;rare;silver;gold;commemorative;worn;small;valuable;ancient
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,crown,golden;jeweled;royal;heavy;ornate;ancient;ceremonial;majestic;symbolic;glittering
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,flag,national;colorful;tattered;proud;waving;iconic;historic;bold;symbolic;vibrant
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,mask,mysterious;eerie;decorative;tribal;painted;creepy;elaborate;hidden;ceremonial;haunting
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,necklace,delicate;elegant;beaded;silver;gold;vintage;intricate;precious;dangling;heirloom
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,painting,beautiful;abstract;realistic;vibrant;classic;modern;detailed;expressive;famous;haunting
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,ring,sparkling;diamond;gold;silver;engagement;simple;ornate;antique;precious;symbolic
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,statue,towering;marble;bronze;ancient;majestic;detailed;weathered;iconic;commemorative;imposing
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,vase,fragile;ceramic;ornate;tall;antique;floral;elegant;cracked;decorative;slender
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,cloud,fluffy;dark;white;ominous;wispy;thick;drifting;stormy;soft;towering
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,earthquake,devastating;powerful;sudden;destructive;terrifying;massive;violent;unexpected;catastrophic;seismic
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,fog,dense;eerie;thick;mysterious;cold;enveloping;gray;silent;creeping;blinding
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,lightning,bright;jagged;sudden;powerful;electric;striking;dangerous;vivid;intense;fleeting
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,rain,gentle;heavy;steady;torrential;cold;refreshing;drizzling;relentless;soft;sudden
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,rainbow,vibrant;colorful;beautiful;rare;magical;fleeting;bright;arched;stunning;hopeful
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,snow,soft;powdery;heavy;fresh;cold;glistening;thick;silent;falling;pristine
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,storm,fierce;violent;raging;powerful;dark;destructive;sudden;intense;brewing;thunderous
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,thunder,loud;booming;rolling;distant;powerful;startling;deep;ominous;echoing;menacing
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,tide,high;low;strong;incoming;outgoing;relentless;powerful;calm;surging;rhythmic
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;explosive;massive;fiery;dangerous;ancient;towering;destructive;smoldering
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,wind,strong;gusty;cold;warm;gentle;howling;brisk;relentless;swirling;biting
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Food Items,apple,red;green;crisp;juicy;sweet;tart;fresh;shiny;ripe;organic
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Food Items,banana,yellow;ripe;sweet;soft;curved;tropical;fresh;bruised;peeled;nutritious
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Food Items,beef,tender;juicy;lean;grilled;rare;well-done;savory;marbled;fresh;seasoned
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Food Items,bread,fresh;crusty;soft;warm;homemade;sliced;whole-grain;stale;toasted;fluffy
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Food Items,broccoli,green;fresh;tender;steamed;raw;healthy;crisp;vibrant;bitter;nutritious
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Food Items,cheese,sharp;creamy;aged;melted;soft;hard;tangy;mild;pungent;grated
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Food Items,chicken,roasted;grilled;tender;juicy;spicy;fried;lean;savory;marinated;golden
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Food Items,egg,fresh;boiled;scrambled;fried;white;brown;organic;cracked;raw;poached
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Food Items,fish,fresh;grilled;flaky;raw;smoked;oily;white;tropical;salty;delicate
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Food Items,pasta,al dente;creamy;cheesy;spicy;fresh;homemade;saucy;tender;hearty;Italian
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Food Items,rice,white;brown;sticky;fluffy;steamed;seasoned;fragrant;long-grain;wild;savory
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Food Items,soup,hot;creamy;hearty;savory;homemade;clear;spicy;comforting;thick;brothy
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Human Roles,artist,talented;creative;visionary;eccentric;passionate;innovative;skilled;struggling;famous;inspired
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Human Roles,athlete,strong;agile;dedicated;competitive;fast;powerful;disciplined;talented;determined;fit
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Human Roles,chef,skilled;creative;passionate;innovative;experienced;meticulous;renowned;busy;culinary;artistic
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Human Roles,doctor,compassionate;skilled;dedicated;knowledgeable;caring;busy;experienced;trusted;professional;wise
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Human Roles,engineer,innovative;brilliant;technical;skilled;creative;analytical;precise;dedicated;resourceful;practical
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Human Roles,farmer,hardworking;dedicated;rugged;patient;knowledgeable;rural;tough;resourceful;traditional;resilient
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Human Roles,lawyer,sharp;persuasive;knowledgeable;aggressive;ethical;experienced;cunning;dedicated;articulate;professional
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Human Roles,musician,talented;passionate;creative;skilled;expressive;dedicated;versatile;famous;soulful;gifted
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Human Roles,scientist,brilliant;curious;innovative;analytical;dedicated;meticulous;groundbreaking;knowledgeable;logical;visionary
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Human Roles,soldier,brave;disciplined;loyal;tough;dedicated;heroic;strong;fearless;resilient;honorable
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Human Roles,teacher,patient;inspiring;dedicated;knowledgeable;caring;strict;supportive;wise;enthusiastic;influential
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Human Roles,writer,creative;eloquent;imaginative;prolific;insightful;passionate;witty;thoughtful;skilled;introspective
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Inanimate Objects,book,thick;old;new;engaging;classic;worn;hardcover;fascinating;informative;tattered
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Inanimate Objects,bridge,sturdy;old;modern;long;narrow;iconic;wooden;suspended;arched;historic
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Inanimate Objects,drums,loud;rhythmic;powerful;tribal;deep;resonant;beaten;traditional;electric;booming
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Inanimate Objects,earth,vast;ancient;fertile;blue;fragile;living;rich;diverse;sacred;bountiful
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Inanimate Objects,flute,delicate;melodic;wooden;silver;soft;haunting;clear;ancient;graceful;shrill
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Inanimate Objects,key,old;rusty;golden;small;important;hidden;spare;brass;worn;mysterious
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Inanimate Objects,knife,sharp;dangerous;rusty;serrated;small;kitchen;pocket;deadly;gleaming;utility
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Inanimate Objects,lock,sturdy;old;rusty;secure;broken;heavy;brass;hidden;complicated;ancient
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Inanimate Objects,moon,full;crescent;bright;pale;mysterious;glowing;distant;silvery;haunting;romantic
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Inanimate Objects,pen,black;blue;elegant;cheap;fountain;ballpoint;worn;smooth;leaky;stylish
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Inanimate Objects,sun,bright;warm;blazing;golden;radiant;scorching;setting;rising;powerful;blinding
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;heavy;gleaming;deadly;ornate;legendary;rusty;forged;ceremonial
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Neutral Animals,cat,sleek;curious;playful;fluffy;independent;lazy;agile;mysterious;affectionate;cunning
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Neutral Animals,dog,loyal;friendly;energetic;protective;playful;obedient;furry;smart;gentle;brave
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;sleek;friendly;graceful;social;curious;swift;charming;acrobatic
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Neutral Animals,elephant,massive;gentle;wise;powerful;gray;majestic;slow;intelligent;protective;ancient
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Neutral Animals,hamster,tiny;cute;furry;active;shy;cuddly;small;playful;nocturnal;curious
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Neutral Animals,monkey,playful;mischievous;agile;curious;clever;social;wild;noisy;cheeky;energetic
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Neutral Animals,mouse,small;timid;quick;sneaky;tiny;gray;quiet;scurrying;cute;delicate
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Neutral Animals,peacock,colorful;proud;vibrant;majestic;beautiful;ornate;striking;elegant;showy;regal
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Neutral Animals,rabbit,soft;fluffy;quick;shy;cute;hopping;timid;white;wild;gentle
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Neutral Animals,shark,fierce;powerful;sleek;dangerous;predatory;swift;deadly;gray;massive;terrifying
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Neutral Animals,snake,slithery;venomous;sleek;dangerous;coiled;silent;deadly;scaly;long;deceptive
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Neutral Animals,whale,massive;gentle;majestic;deep;powerful;graceful;enormous;mysterious;singing;migratory
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Places,city,bustling;crowded;modern;vibrant;noisy;sprawling;historic;urban;busy;diverse
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Places,desert,vast;arid;hot;barren;sandy;harsh;endless;dry;desolate;scorching
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Places,forest,dense;green;ancient;mysterious;lush;dark;quiet;enchanted;wild;sprawling
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Places,island,tropical;remote;small;beautiful;isolated;rugged;sandy;volcanic;exotic;uninhabited
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Places,lake,calm;clear;deep;serene;blue;still;reflective;cold;vast;tranquil
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Places,mountain,towering;rugged;majestic;snowy;steep;ancient;rocky;imposing;breathtaking;remote
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Places,ocean,vast;deep;blue;powerful;endless;mysterious;turbulent;calm;salty;boundless
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Places,plain,flat;vast;open;grassy;barren;wide;endless;fertile;quiet;expansive
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Places,plateau,high;flat;rugged;elevated;vast;barren;rocky;remote;ancient;windswept
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Places,river,winding;swift;calm;wide;deep;muddy;clear;flowing;long;powerful
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Places,valley,green;deep;narrow;fertile;secluded;lush;quiet;scenic;hidden;peaceful
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Places,village,small;quiet;quaint;rural;friendly;remote;traditional;peaceful;charming;tight-knit
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Plants,cactus,spiky;green;tall;desert;tough;prickly;hardy;dry;unique;resilient
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Plants,eggplant,purple;shiny;smooth;fresh;firm;bitter;oval;tender;organic;versatile
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Plants,flower,beautiful;fragrant;colorful;delicate;blooming;bright;soft;wild;exotic;vibrant
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Plants,grass,green;lush;soft;tall;fresh;wet;thick;wild;mowed;dewy
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Plants,lettuce,crisp;green;fresh;leafy;tender;raw;healthy;light;crunchy;organic
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Plants,mushroom,earthy;brown;white;edible;wild;soft;small;toxic;fleshy;delicate
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Plants,onion,sharp;pungent;white;yellow;raw;sweet;strong;layered;fresh;chopped
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Plants,pepper,spicy;red;green;hot;sweet;fresh;bold;fiery;crunchy;vibrant
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Plants,potato,brown;starchy;firm;fresh;baked;mashed;raw;hearty;versatile;earthy
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Plants,rose,red;fragrant;beautiful;delicate;thorny;romantic;blooming;elegant;classic;vibrant
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Plants,tomato,red;juicy;ripe;fresh;sweet;tangy;round;firm;organic;plump
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Plants,tree,tall;ancient;sturdy;green;leafy;old;massive;shady;barren;majestic
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Social Relationships,ally,loyal;trusted;supportive;reliable;close;steadfast;helpful;dependable;strong;valuable
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Social Relationships,brother,loving;protective;annoying;close;supportive;older;younger;loyal;funny;caring
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Social Relationships,enemy,dangerous;hostile;bitter;relentless;cunning;powerful;hated;deceptive;ruthless;formidable
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Social Relationships,father,loving;strict;supportive;wise;caring;strong;protective;kind;hardworking;gentle
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Social Relationships,follower,loyal;devoted;eager;obedient;supportive;enthusiastic;dedicated;trusting;admiring;committed
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Social Relationships,friend,close;loyal;trustworthy;funny;kind;supportive;dear;lifelong;reliable;caring
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Social Relationships,leader,strong;charismatic;inspiring;decisive;confident;visionary;bold;respected;authoritative;wise
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Social Relationships,mother,nurturing;loving;caring;strict;gentle;protective;supportive;warm;selfless;strong
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Social Relationships,partner,loving;supportive;equal;trusted;reliable;close;compatible;loyal;understanding;committed
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Social Relationships,rival,fierce;competitive;challenging;tough;bitter;determined;aggressive;formidable;persistent;envious
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Social Relationships,sister,loving;annoying;supportive;close;caring;protective;funny;loyal;sweet;strong
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Social Relationships,stranger,mysterious;unknown;unfamiliar;distant;curious;suspicious;odd;intriguing;aloof;unexpected
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Spatial Concepts,above,high;elevated;overhead;superior;towering;lofty;upper;distant;soaring;prominent
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Spatial Concepts,back,rear;hind;behind;posterior;hidden;distant;trailing;supportive;sturdy;aching
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Spatial Concepts,below,lower;beneath;underneath;inferior;submerged;hidden;deep;underground;lesser;sunken
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Spatial Concepts,east,eastern;oriental;distant;rising;cultural;ancient;exotic;remote;sunny;historic
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Spatial Concepts,front,forward;leading;anterior;prominent;main;visible;bold;primary;facing;foremost
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Spatial Concepts,inside,inner;internal;hidden;enclosed;private;deep;secret;confined;sheltered;intimate
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Spatial Concepts,left,western;remaining;liberal;sideways;awkward;abandoned;stray;opposite;unused;neglected
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Spatial Concepts,north,cold;polar;upper;distant;rugged;remote;chilly;northern;harsh;wintry
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Spatial Concepts,outside,external;outer;exposed;public;distant;foreign;open;wild;peripheral;surface
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Spatial Concepts,right,correct;eastern;proper;just;conservative;immediate;direct;fitting;moral;accurate
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Spatial Concepts,south,warm;southern;tropical;lower;sunny;humid;exotic;distant;balmy;coastal
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Spatial Concepts,west,western;distant;frontier;modern;progressive;sunset;remote;pioneering;cultural;expansive
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Time Concepts,century,past;new;old;modern;ancient;turning;significant;historic;pivotal;bygone
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Time Concepts,day,sunny;rainy;long;short;busy;lazy;bright;gloomy;warm;memorable
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Time Concepts,evening,quiet;cool;peaceful;dark;late;romantic;calm;relaxing;twilight;pleasant
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Time Concepts,hour,late;early;long;short;busy;quiet;critical;fleeting;golden;rushed
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Time Concepts,minute,quick;fleeting;brief;last;precious;tense;exact;passing;crucial;spare
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Time Concepts,month,long;short;busy;quiet;cold;warm;rainy;festive;current;past
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Time Concepts,morning,early;bright;cool;fresh;quiet;sunny;foggy;crisp;peaceful;rushed
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Time Concepts,night,dark;quiet;late;long;cold;starry;silent;eerie;restless;peaceful
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Time Concepts,season,rainy;dry;cold;warm;festive;harsh;mild;changing;favorite;transitional
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Time Concepts,second,quick;brief;fleeting;critical;last;precise;passing;spare;tense;vital
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Time Concepts,week,busy;long;short;hectic;quiet;productive;stressful;relaxing;eventful;routine
grok-3,english-monolingual,0.0,DE # German,Perfect,most frequent,Time Concepts,year,past;new;long;short;memorable;challenging;successful;difficult;transformative;historic
