Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3,english-monolingual,0.0,RU # Russian,B1,most frequent,Abstract Concepts,anger,intense;fiery;uncontrollable;deep;burning;fierce;raw;bitter;sudden;suppressed
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Plants,flower,beautiful;colorful;fragrant;delicate;bright;blooming;fresh;vibrant;soft;lovely
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Plants,grass,green;lush;tall;short;wet;dry;soft;thick;fresh;dewy
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Plants,lettuce,crisp;green;fresh;leafy;tender;raw;light;healthy;crunchy;vibrant
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Plants,mushroom,earthy;soft;white;brown;edible;wild;small;fleshy;delicate;savory
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Plants,onion,sharp;pungent;white;yellow;raw;sweet;strong;layered;fresh;chopped
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Plants,pepper,spicy;hot;red;green;sweet;fresh;mild;fiery;crunchy;vibrant
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Plants,potato,starchy;brown;fresh;raw;baked;mashed;firm;soft;hearty;versatile
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Plants,rose,red;pink;fragrant;beautiful;delicate;thorny;elegant;romantic;blooming;classic
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Plants,tomato,red;ripe;juicy;fresh;firm;sweet;tangy;round;plump;vibrant
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Plants,tree,tall;old;sturdy;green;leafy;ancient;bare;strong;majestic;sprawling
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Social Relationships,ally,loyal;trusted;supportive;reliable;close;steadfast;helpful;dependable;strong;valuable
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Social Relationships,brother,loving;protective;annoying;close;supportive;older;younger;loyal;funny;caring
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Social Relationships,enemy,dangerous;hostile;bitter;relentless;cunning;powerful;hated;formidable;deceptive;ruthless
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Social Relationships,father,loving;strict;supportive;wise;caring;protective;strong;hardworking;gentle;proud
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Social Relationships,follower,loyal;dedicated;eager;supportive;obedient;enthusiastic;trusting;devoted;admiring;committed
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Social Relationships,friend,close;loyal;trusted;funny;kind;supportive;reliable;caring;lifelong;dear
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Social Relationships,leader,strong;charismatic;inspiring;decisive;confident;visionary;bold;respected;powerful;wise
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Social Relationships,mother,loving;nurturing;caring;strict;supportive;gentle;strong;selfless;protective;warm
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Social Relationships,partner,loving;supportive;equal;trusted;reliable;close;committed;understanding;loyal;compatible
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Social Relationships,rival,fierce;competitive;challenging;tough;bitter;determined;aggressive;formidable;persistent;worthy
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Social Relationships,sister,loving;annoying;supportive;close;caring;protective;funny;loyal;sweet;strong
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Social Relationships,stranger,mysterious;unknown;distant;unfamiliar;suspicious;curious;quiet;odd;intriguing;aloof
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Spatial Concepts,above,high;elevated;overhead;superior;towering;lofty;upper;distant;prominent;soaring
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Spatial Concepts,back,rear;hind;posterior;hidden;distant;trailing;behind;remote;secondary;supportive
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Spatial Concepts,below,lower;beneath;underneath;inferior;submerged;hidden;deep;underground;lesser;sunken
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Spatial Concepts,east,eastern;oriental;rising;distant;cultural;ancient;exotic;remote;vibrant;historic
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Spatial Concepts,front,forward;leading;primary;main;visible;prominent;foremost;central;initial;bold
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Spatial Concepts,inside,inner;internal;hidden;enclosed;private;deep;secret;confined;intimate;sheltered
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Spatial Concepts,left,western;remaining;liberal;odd;stray;abandoned;unused;sideways;awkward;opposite
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Spatial Concepts,north,cold;polar;upper;distant;rugged;remote;harsh;northern;chilly;wild
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Spatial Concepts,outside,external;outer;exposed;public;distant;peripheral;open;foreign;surrounding;detached
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Spatial Concepts,right,correct;eastern;proper;just;moral;conservative;immediate;direct;fitting;accurate
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Spatial Concepts,south,warm;southern;tropical;lower;sunny;humid;vibrant;exotic;distant;lush
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Spatial Concepts,west,western;distant;frontier;modern;progressive;wild;remote;cultural;historic;innovative
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Time Concepts,century,past;new;old;modern;ancient;turning;significant;historic;pivotal;memorable
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Time Concepts,day,long;short;busy;sunny;rainy;quiet;hectic;memorable;ordinary;special
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Time Concepts,evening,quiet;cool;dark;peaceful;late;relaxing;romantic;calm;twilight;serene
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Time Concepts,hour,late;early;long;short;busy;quiet;critical;fleeting;precious;rushed
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Time Concepts,minute,quick;brief;fleeting;short;crucial;last;passing;tense;precious;hurried
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Time Concepts,month,long;short;busy;quiet;cold;warm;rainy;memorable;current;past
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Time Concepts,morning,early;bright;cool;quiet;fresh;sunny;busy;peaceful;crisp;new
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Time Concepts,night,dark;quiet;late;long;cold;starry;silent;restless;peaceful;eerie
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Time Concepts,season,warm;cold;wet;dry;festive;rainy;sunny;harsh;mild;changing
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Time Concepts,second,quick;brief;fleeting;critical;last;passing;tense;precious;split;decisive
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Time Concepts,week,long;short;busy;quiet;hectic;relaxing;eventful;ordinary;stressful;productive
grok-3,english-monolingual,0.0,RU # Russian,C2,most frequent,Time Concepts,year,long;short;memorable;tough;successful;challenging;eventful;past;new;significant
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Abstract Concepts,anger,intense;burning;fierce;uncontrollable;deep;raw;sudden;bitter;suppressed;explosive
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Abstract Concepts,courage,bold;fearless;brave;heroic;daring;valiant;steadfast;resolute;gallant;unflinching
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Abstract Concepts,fear,overwhelming;paralyzing;chilling;deep-seated;irrational;haunting;gripping;primal;lingering;acute
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Abstract Concepts,freedom,absolute;cherished;hard-won;liberating;boundless;precious;fundamental;true;personal;enduring
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Abstract Concepts,happiness,pure;radiant;boundless;infectious;genuine;lasting;simple;profound;unexpected;blissful
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Abstract Concepts,hate,intense;venomous;deep-rooted;bitter;consuming;relentless;blind;toxic;passionate;destructive
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Abstract Concepts,honesty,brutal;refreshing;unwavering;sincere;absolute;transparent;admirable;rare;steadfast;uncompromising
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Abstract Concepts,justice,fair;impartial;righteous;swift;blind;hard-fought;moral;deserved;equitable;restorative
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Abstract Concepts,knowledge,vast;deep;profound;extensive;practical;theoretical;specialized;invaluable;ancient;newfound
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Abstract Concepts,love,unconditional;passionate;tender;eternal;selfless;romantic;enduring;deep;genuine;fierce
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Abstract Concepts,peace,serene;lasting;fragile;inner;global;quiet;harmonious;elusive;profound;calming
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Abstract Concepts,wisdom,timeless;profound;practical;hard-earned;ancient;insightful;deep;quiet;thoughtful;enlightened
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Cultural Artifacts,bell,loud;clear;resonant;melodic;antique;brass;tiny;solemn;cheerful;warning
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Cultural Artifacts,candle,flickering;warm;scented;tall;white;glowing;decorative;romantic;dim;handmade
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Cultural Artifacts,carpet,soft;plush;colorful;worn;thick;patterned;luxurious;oriental;dusty;woven
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Cultural Artifacts,coin,shiny;old;rare;silver;gold;worn;commemorative;small;valuable;ancient
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Cultural Artifacts,crown,golden;jeweled;royal;heavy;ornate;ancient;ceremonial;majestic;symbolic;glittering
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Cultural Artifacts,flag,national;colorful;tattered;proud;waving;symbolic;historic;bold;vibrant;official
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Cultural Artifacts,mask,mysterious;eerie;decorative;tribal;painted;creepy;elaborate;hidden;ceremonial;protective
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Cultural Artifacts,necklace,delicate;elegant;beaded;gold;silver;vintage;intricate;precious;long;sparkling
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Cultural Artifacts,painting,beautiful;abstract;realistic;vibrant;old;famous;detailed;expressive;colorful;haunting
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Cultural Artifacts,ring,gold;silver;diamond;simple;ornate;engagement;antique;shiny;tight;heirloom
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Cultural Artifacts,statue,marble;bronze;towering;ancient;detailed;majestic;weathered;iconic;commemorative;imposing
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Cultural Artifacts,vase,ceramic;delicate;tall;ornate;antique;floral;cracked;elegant;painted;fragile
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Environmental Phenomena,cloud,fluffy;dark;white;ominous;wispy;thick;gray;floating;stormy;light
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Environmental Phenomena,earthquake,devastating;powerful;sudden;terrifying;destructive;massive;violent;unexpected;catastrophic;seismic
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Environmental Phenomena,fog,thick;eerie;dense;mysterious;cold;gray;enveloping;silent;heavy;creeping
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Environmental Phenomena,lightning,bright;jagged;sudden;powerful;electric;dangerous;striking;vivid;intense;blinding
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Environmental Phenomena,rain,gentle;heavy;steady;cold;refreshing;torrential;light;drizzling;warm;relentless
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Environmental Phenomena,rainbow,vibrant;colorful;beautiful;rare;magical;bright;fleeting;arched;stunning;vivid
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Environmental Phenomena,snow,soft;white;heavy;powdery;fresh;cold;silent;thick;falling;pristine
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Environmental Phenomena,storm,fierce;violent;raging;dark;powerful;sudden;destructive;thunderous;wild;intense
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Environmental Phenomena,thunder,loud;booming;rolling;deep;startling;ominous;distant;powerful;echoing;menacing
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Environmental Phenomena,tide,high;low;strong;incoming;outgoing;relentless;powerful;calm;dangerous;rhythmic
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;explosive;massive;fiery;dangerous;ancient;towering;destructive;smoldering
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Environmental Phenomena,wind,strong;gusty;cold;warm;gentle;howling;brisk;relentless;wild;biting
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Food Items,apple,red;green;crisp;sweet;juicy;fresh;tart;shiny;round;firm
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Food Items,banana,yellow;ripe;soft;sweet;curved;fresh;tropical;mushy;spotted;long
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Food Items,beef,tender;juicy;lean;grilled;rare;well-done;savory;marbled;fresh;seasoned
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Food Items,bread,fresh;crusty;soft;warm;homemade;sliced;whole-grain;stale;toasted;fluffy
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Food Items,broccoli,green;fresh;tender;crisp;healthy;steamed;raw;vibrant;bitter;nutritious
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Food Items,cheese,sharp;creamy;aged;melted;soft;hard;tangy;mild;stinky;grated
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Food Items,chicken,roasted;grilled;tender;juicy;spicy;fried;lean;savory;moist;seasoned
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Food Items,egg,fresh;boiled;fried;scrambled;white;brown;soft;hard;organic;cracked
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Food Items,fish,fresh;grilled;raw;flaky;oily;smoked;salty;tender;white;bony
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Food Items,pasta,al dente;soft;fresh;homemade;creamy;cheesy;spicy;saucy;long;short
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Food Items,rice,white;brown;sticky;fluffy;steamed;seasoned;plain;aromatic;long-grain;short-grain
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Food Items,soup,hot;creamy;hearty;clear;savory;spicy;homemade;comforting;thick;brothy
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Human Roles,artist,talented;creative;innovative;passionate;eccentric;visionary;skilled;struggling;famous;dedicated
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Human Roles,athlete,strong;fast;agile;dedicated;competitive;skilled;disciplined;powerful;determined;fit
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Human Roles,chef,skilled;creative;passionate;innovative;experienced;meticulous;busy;renowned;talented;culinary
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Human Roles,doctor,compassionate;skilled;dedicated;knowledgeable;caring;busy;experienced;trusted;professional;wise
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Human Roles,engineer,innovative;skilled;analytical;creative;precise;dedicated;technical;brilliant;practical;resourceful
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Human Roles,farmer,hardworking;dedicated;rugged;patient;knowledgeable;early-rising;resourceful;tough;rural;seasoned
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Human Roles,lawyer,sharp;persuasive;dedicated;knowledgeable;aggressive;ethical;experienced;articulate;cunning;professional
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Human Roles,musician,talented;passionate;creative;skilled;dedicated;expressive;gifted;versatile;famous;soulful
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Human Roles,scientist,curious;brilliant;dedicated;analytical;innovative;meticulous;knowledgeable;pioneering;logical;inquisitive
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Human Roles,soldier,brave;disciplined;loyal;tough;dedicated;heroic;strong;fearless;resilient;honorable
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Human Roles,teacher,patient;inspiring;dedicated;knowledgeable;caring;strict;supportive;wise;enthusiastic;influential
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Human Roles,writer,creative;imaginative;eloquent;prolific;insightful;passionate;dedicated;thoughtful;witty;introspective
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Inanimate Objects,book,old;new;thick;thin;hardcover;paperback;engaging;boring;classic;worn
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Inanimate Objects,bridge,old;sturdy;long;narrow;suspension;wooden;stone;iconic;modern;arched
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Inanimate Objects,drums,loud;rhythmic;deep;powerful;tribal;worn;shiny;tight;resonant;beaten
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Inanimate Objects,earth,vast;ancient;fertile;blue;fragile;living;rich;solid;dynamic;nurturing
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Inanimate Objects,flute,delicate;melodic;silver;wooden;high-pitched;elegant;ancient;soft;clear;ornate
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Inanimate Objects,key,old;rusty;shiny;small;golden;important;lost;spare;heavy;intricate
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Inanimate Objects,knife,sharp;dull;serrated;long;short;rusty;shiny;dangerous;handy;kitchen
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Inanimate Objects,lock,secure;rusty;old;heavy;broken;tight;small;intricate;reliable;ancient
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Inanimate Objects,moon,full;crescent;bright;pale;mysterious;distant;glowing;silver;haunting;serene
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Inanimate Objects,pen,black;blue;fine;cheap;expensive;smooth;leaky;elegant;worn;reliable
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Inanimate Objects,sun,bright;warm;golden;blazing;radiant;hot;setting;rising;fierce;blinding
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;heavy;ornate;deadly;rusty;legendary;gleaming;powerful;ceremonial
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Neutral Animals,cat,fluffy;sleek;curious;lazy;playful;independent;soft;sneaky;affectionate;aloof
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Neutral Animals,dog,loyal;friendly;energetic;protective;playful;obedient;furry;loud;gentle;brave
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;sleek;friendly;graceful;social;curious;fast;agile;charming
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Neutral Animals,elephant,massive;gentle;wise;gray;powerful;majestic;slow;intelligent;protective;wrinkled
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Neutral Animals,hamster,tiny;cute;fluffy;active;shy;small;curious;cuddly;nocturnal;chubby
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Neutral Animals,monkey,playful;curious;agile;mischievous;clever;social;loud;energetic;wild;funny
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Neutral Animals,mouse,tiny;quiet;sneaky;small;gray;timid;quick;cute;skittish;harmless
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Neutral Animals,peacock,colorful;proud;vibrant;majestic;beautiful;elegant;striking;ornate;loud;showy
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Neutral Animals,rabbit,soft;fluffy;quick;timid;cute;white;brown;hopping;gentle;small
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Neutral Animals,shark,fierce;powerful;sleek;dangerous;predatory;fast;gray;terrifying;silent;deadly
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Neutral Animals,snake,slithery;venomous;long;silent;dangerous;scaly;cold;sneaky;coiled;deadly
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Neutral Animals,whale,massive;gentle;majestic;blue;enormous;powerful;graceful;deep-diving;singing;rare
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Places,city,bustling;crowded;modern;noisy;vibrant;sprawling;historic;busy;urban;lively
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Places,desert,vast;arid;hot;barren;sandy;dry;endless;harsh;quiet;desolate
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Places,forest,dense;green;ancient;dark;lush;quiet;mysterious;thick;wild;serene
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Places,island,tropical;remote;small;beautiful;isolated;sandy;lush;rocky;uninhabited;exotic
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Places,lake,calm;clear;deep;blue;serene;still;cold;reflective;vast;peaceful
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Places,mountain,tall;rugged;snowy;majestic;steep;rocky;towering;ancient;imposing;breathtaking
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Places,ocean,vast;deep;blue;wild;endless;powerful;mysterious;salty;turbulent;calm
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Places,plain,flat;vast;open;grassy;barren;wide;endless;quiet;fertile;expansive
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Places,plateau,high;flat;vast;rocky;elevated;barren;wide;remote;rugged;ancient
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Places,river,long;winding;calm;rushing;wide;deep;clear;muddy;powerful;serene
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Places,valley,green;deep;narrow;fertile;quiet;lush;hidden;scenic;peaceful;sheltered
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Places,village,small;quiet;quaint;rural;friendly;remote;traditional;peaceful;charming;tight-knit
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Plants,cactus,spiky;green;tall;desert;tough;prickly;hardy;dry;unique;resilient
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Plants,eggplant,purple;shiny;smooth;fresh;firm;long;bitter;tender;ripe;healthy
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Plants,flower,beautiful;colorful;fragrant;delicate;bright;blooming;fresh;vibrant;soft;lovely
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Plants,grass,green;lush;soft;tall;thick;fresh;wet;dry;short;wild
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Plants,lettuce,crisp;green;fresh;leafy;tender;healthy;light;crunchy;raw;vibrant
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Plants,mushroom,earthy;soft;white;brown;edible;wild;small;meaty;delicate;poisonous
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Plants,onion,sharp;pungent;white;yellow;raw;sweet;strong;layered;fresh;chopped
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Plants,pepper,spicy;hot;red;green;sweet;fresh;bold;fiery;crunchy;mild
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Plants,potato,brown;starchy;firm;fresh;baked;mashed;raw;hearty;versatile;earthy
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Plants,rose,red;pink;fragrant;beautiful;delicate;thorny;romantic;vibrant;elegant;blooming
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Plants,tomato,red;ripe;juicy;fresh;sweet;round;firm;tangy;plump;soft
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Plants,tree,tall;old;sturdy;green;leafy;ancient;strong;bare;shady;massive
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Social Relationships,ally,loyal;trusted;supportive;reliable;close;steadfast;helpful;dependable;strong;valuable
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Social Relationships,brother,loving;protective;annoying;close;supportive;older;younger;loyal;funny;caring
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Social Relationships,enemy,fierce;dangerous;hostile;cunning;relentless;bitter;powerful;sneaky;hated;formidable
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Social Relationships,father,loving;strict;supportive;wise;caring;strong;protective;kind;hardworking;gentle
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Social Relationships,follower,loyal;dedicated;eager;supportive;obedient;enthusiastic;trusting;devoted;admiring;committed
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Social Relationships,friend,close;loyal;funny;kind;supportive;trustworthy;caring;reliable;honest;dear
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Social Relationships,leader,strong;confident;inspiring;decisive;charismatic;wise;bold;visionary;respected;authoritative
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Social Relationships,mother,loving;nurturing;caring;strict;supportive;gentle;strong;wise;protective;selfless
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Social Relationships,partner,loyal;supportive;loving;equal;trusted;reliable;close;compatible;understanding;committed
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Social Relationships,rival,fierce;competitive;challenging;tough;determined;hostile;strong;persistent;ambitious;formidable
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Social Relationships,sister,loving;annoying;supportive;close;caring;funny;protective;kind;loyal;sweet
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Social Relationships,stranger,mysterious;unknown;unfamiliar;distant;odd;curious;suspicious;quiet;unexpected;aloof
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Spatial Concepts,above,high;elevated;overhead;superior;towering;lofty;upper;distant;prominent;soaring
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Spatial Concepts,back,rear;hind;behind;posterior;hidden;last;remote;trailing;secondary;unnoticed
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Spatial Concepts,below,lower;beneath;under;inferior;submerged;underground;bottom;hidden;lesser;underneath
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Spatial Concepts,east,eastern;oriental;rising;distant;far;cultural;ancient;exotic;remote;traditional
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Spatial Concepts,front,forward;leading;ahead;primary;main;visible;prominent;first;central;foremost
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Spatial Concepts,inside,inner;internal;hidden;enclosed;private;deep;secret;confined;sheltered;intimate
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Spatial Concepts,left,western;remaining;abandoned;liberal;odd;stray;unused;sidelined;awkward;neglected
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Spatial Concepts,north,cold;polar;upper;distant;remote;harsh;chilly;northern;rugged;isolated
grok-3,english-monolingual,0.0,RU # Russian,Perfect,most frequent,Spatial Concepts,outside,external;outer;exposed;public;open;distant;foreign;peripheral;surface;detached
