Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
o3-mini,basic,1.0,DE # German,B1,most frequent,Abstract Concepts,anger,strong;hot;deep;quick;wild;heavy;bitter;raw;fierce;sudden
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;eerie;heavy;mysterious;enveloping;shimmering;ghostly;suffocating;lingering
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Environmental Phenomena,lightning,brilliant;sudden;electrifying;streaking;dazzling;fierce;blinding;rapid;jagged;powerful
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Environmental Phenomena,rain,gentle;rhythmic;steady;refreshing;light;drenching;soothing;constant;cold;soft
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Environmental Phenomena,rainbow,vibrant;colorful;shimmering;arching;bright;fleeting;magical;splendid;vivid;radiant
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Environmental Phenomena,snow,crisp;cold;pure;fluffy;silent;sparkling;gentle;fresh;powdery;serene
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Environmental Phenomena,storm,fierce;violent;raging;turbulent;wild;heavy;relentless;chaotic;noisy;destructive
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Environmental Phenomena,thunder,deep;booming;rolling;rumbling;crashing;distant;powerful;loud;echoing;majestic
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Environmental Phenomena,tide,rising;ebbing;rhythmic;powerful;relentless;surging;gentle;cooling;constant;dynamic
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Environmental Phenomena,volcano,active;fiery;looming;massive;destructive;rumbling;molten;dangerous;rugged;ancient
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Environmental Phenomena,wind,strong;brisk;gentle;cold;warm;howling;soothing;persistent;wild;swirling
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Food Items,apple,crisp;red;juicy;fresh;ripe;sweet;tart;fragrant;delicious;vibrant
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Food Items,banana,ripe;yellow;sweet;soft;curved;tropical;fresh;delicious;mellow;appealing
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Food Items,beef,tender;juicy;savory;hearty;flavorful;rich;smoky;succulent;fresh;robust
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Food Items,bread,fresh;soft;warm;crusty;yeasty;aromatic;hearty;delicious;golden;wholesome
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Food Items,broccoli,fresh;green;crisp;healthy;vibrant;tender;nutritious;organic;raw;flavorful
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Food Items,cheese,creamy;sharp;aged;soft;tangy;rich;smooth;delicious;rustic;flavorful
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Food Items,chicken,tender;juicy;savory;crispy;flavorful;hearty;succulent;grilled;aromatic;fresh
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Food Items,egg,fresh;raw;cracked;boiled;sunny;small;smooth;tasty;delicate;fragile
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Food Items,fish,fresh;flaky;tender;mild;fragrant;succulent;oceanic;lean;delicate;vibrant
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Food Items,pasta,soft;tender;warm;delicious;al dente;golden;fresh;savory;hearty;flavorful
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Food Items,rice,steamed;fluffy;white;aromatic;tender;well-cooked;plain;light;delicate;nutritious
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Food Items,soup,hot;savory;hearty;warm;flavorful;comforting;rich;aromatic;smooth;inviting
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Human Roles,artist,creative;passionate;skilled;innovative;talented;imaginative;expressive;dedicated;original;visionary
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Human Roles,athlete,strong;agile;determined;fit;competitive;resilient;fast;energetic;robust;disciplined
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Human Roles,chef,creative;skilled;passionate;meticulous;talented;innovative;culinary;dedicated;experienced;precise
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Human Roles,doctor,caring;knowledgeable;skilled;dedicated;compassionate;experienced;reliable;professional;thoughtful;meticulous
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Human Roles,engineer,innovative;analytical;skilled;dedicated;creative;precise;technical;resourceful;methodical;experienced
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Human Roles,farmer,hardworking;diligent;experienced;robust;nature-loving;traditional;resilient;practical;honest;enduring
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Human Roles,lawyer,astute;knowledgeable;persuasive;eloquent;dedicated;sharp;rigorous;experienced;logical;ethical
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Human Roles,musician,talented;creative;expressive;skilled;rhythmic;passionate;innovative;melodic;dedicated;soulful
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Human Roles,scientist,curious;analytical;innovative;meticulous;dedicated;insightful;rigorous;experimental;knowledgeable;inventive
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Human Roles,soldier,brave;disciplined;resilient;strong;determined;courageous;steadfast;loyal;valiant;prepared
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Human Roles,teacher,patient;knowledgeable;inspiring;dedicated;caring;creative;supportive;articulate;experienced;encouraging
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Human Roles,writer,creative;insightful;imaginative;articulate;thoughtful;prolific;original;expressive;dedicated;passionate
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Inanimate Objects,book,engaging;informative;captivating;timeless;well-written;classic;compelling;insightful;detailed;popular
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Inanimate Objects,bridge,sturdy;historic;elegant;massive;graceful;towering;reliable;architectural;scenic;enduring
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Inanimate Objects,drums,rhythmic;loud;dynamic;powerful;resonant;vibrant;energetic;booming;pulsating;expressive
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Inanimate Objects,earth,fertile;diverse;ancient;vibrant;resilient;mysterious;nurturing;expansive;precious;abundant
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Inanimate Objects,flute,melodic;slender;airy;lyrical;delicate;graceful;enchanting;refined;soothing;versatile
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Inanimate Objects,key,essential;small;intricate;old;simple;shiny;metallic;reliable;important;ornamental
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Inanimate Objects,knife,sharp;sturdy;gleaming;precise;versatile;durable;sleek;functional;well-crafted;lethal
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Inanimate Objects,lock,secure;heavy;complex;antique;rusted;practical;solid;decorative;reliable;expensive
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Inanimate Objects,moon,luminous;serene;full;radiant;mysterious;gentle;glowing;distant;enchanting;silvery
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Inanimate Objects,pen,sleek;smooth;fine;clever;reliable;elegant;functional;durable;stylish;precise
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Inanimate Objects,sun,bright;blazing;radiant;warm;golden;brilliant;scorching;powerful;shining;magnificent
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Inanimate Objects,sword,sharp;gleaming;formidable;ancient;mighty;elegant;lethal;balanced;sturdy;timeless
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Neutral Animals,cat,agile;graceful;curious;playful;sleek;independent;charming;soft;clever;mysterious
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Neutral Animals,dog,loyal;friendly;playful;devoted;alert;cheerful;vibrant;obedient;faithful;energetic
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Neutral Animals,dolphin,intelligent;agile;graceful;playful;swift;friendly;sleek;lively;curious;social
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Neutral Animals,elephant,enormous;majestic;gentle;ancient;powerful;wise;sturdy;colossal;graceful;enduring
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Neutral Animals,hamster,small;lively;cute;furry;energetic;timid;agile;curious;gentle;playful
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Neutral Animals,monkey,agile;clever;mischievous;curious;energetic;playful;nimble;sly;lively;spirited
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Neutral Animals,mouse,small;timid;agile;quiet;curious;delicate;swift;lively;tiny;unobtrusive
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Neutral Animals,peacock,vibrant;majestic;colorful;splendid;graceful;dazzling;elegant;striking;ornate;radiant
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Neutral Animals,rabbit,soft;quick;lively;gentle;fuzzy;timid;nimble;curious;fluffy;delicate
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Neutral Animals,shark,fierce;powerful;sleek;dangerous;swift;relentless;intimidating;agile;ruthless;formidable
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Neutral Animals,snake,slender;venomous;silent;sinuous;agile;mysterious;stealthy;dangerous;sleek;cunning
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Neutral Animals,whale,enormous;majestic;gentle;massive;graceful;ancient;powerful;serene;colossal;deep
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Places,city,bustling;vibrant;modern;historic;crowded;sprawling;lively;dynamic;urban;diverse
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Places,desert,vast;arid;barren;scorching;endless;desolate;sunlit;silent;rugged;lonely
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Places,forest,dense;lush;ancient;green;mystical;vibrant;tranquil;wild;shadowy;sprawling
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Places,island,isolated;tropical;scenic;remote;lush;serene;vibrant;peaceful;small;picturesque
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Places,lake,calm;clear;serene;reflective;tranquil;vast;deep;sparkling;pristine;still
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Places,mountain,towering;majestic;rugged;steep;ancient;formidable;imposing;snow-capped;scenic;breathtaking
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Places,ocean,vast;deep;mighty;endless;turbulent;blue;mysterious;powerful;serene;expansive
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Places,plain,wide;open;flat;fertile;vast;gentle;sunlit;endless;tranquil;rolling
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Places,plateau,elevated;flat;expansive;rugged;barren;vast;windswept;ancient;remote;peaceful
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Places,river,winding;flowing;clear;swift;deep;meandering;cool;vibrant;endless;refreshing
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Places,valley,lush;fertile;green;secluded;deep;scenic;quiet;hidden;serene;rolling
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Places,village,quaint;peaceful;small;rustic;charming;quiet;friendly;historic;cozy;pastoral
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Plants,cactus,spiky;prickly;resilient;green;arid;tough;rugged;desert;slender;ancient
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Plants,eggplant,purple;glossy;smooth;tender;vibrant;rich;plump;fresh;soft;succulent
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Plants,flower,colorful;fragrant;delicate;vibrant;fresh;beautiful;radiant;blooming;soft;subtle
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Plants,grass,green;lush;soft;fresh;vibrant;tender;wild;thick;abundant;natural
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Plants,lettuce,crisp;fresh;leafy;green;tender;vibrant;crunchy;healthy;mild;delicate
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Plants,mushroom,earthy;fresh;spongy;delicate;wild;savory;moist;tiny;fragrant;tender
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Plants,onion,pungent;crisp;layered;strong;aromatic;firm;raw;fresh;biting;robust
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Plants,pepper,spicy;hot;vibrant;zesty;fresh;colorful;piquant;aromatic;sharp;lively
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Plants,potato,starchy;hearty;firm;earthy;versatile;fresh;robust;tender;natural;satisfying
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Plants,rose,fragrant;delicate;vibrant;beautiful;red;blooming;soft;elegant;lush;charming
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Plants,tomato,ripe;juicy;red;fresh;plump;tangy;vibrant;glossy;aromatic;luscious
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Plants,tree,tall;ancient;leafy;sturdy;majestic;green;sprawling;robust;graceful;towering
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Social Relationships,ally,loyal;supportive;steadfast;reliable;honest;kind;true;committed;trustworthy;friendly
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Social Relationships,brother,dear;loyal;close;supportive;strong;caring;reliable;kind;affectionate;protective
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Social Relationships,enemy,bitter;fierce;relentless;dangerous;formidable;hostile;cunning;ruthless;antagonistic;mean
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Social Relationships,father,caring;supportive;strong;wise;protective;understanding;dependable;loving;firm;gentle
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Social Relationships,follower,loyal;devoted;eager;attentive;supportive;determined;faithful;consistent;simple;committed
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Social Relationships,friend,kind;trustworthy;loyal;caring;cheerful;supportive;genuine;honest;reliable;warm
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Social Relationships,leader,inspiring;visionary;strong;decisive;charismatic;bold;influential;dedicated;wise;resilient
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Social Relationships,mother,loving;caring;nurturing;supportive;gentle;wise;protective;kind;devoted;compassionate
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Social Relationships,partner,supportive;caring;reliable;loving;honest;committed;understanding;kind;strong;devoted
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Social Relationships,rival,fierce;competitive;determined;challenging;formidable;persistent;ambitious;relentless;cunning;intimidating
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Social Relationships,sister,caring;loving;supportive;kind;close;warm;gentle;loyal;reliable;affectionate
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Social Relationships,stranger,unknown;mysterious;unfamiliar;distant;cautious;odd;curious;intriguing;silent;impersonal
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Spatial Concepts,above,high;elevated;superior;lofty;distant;celestial;visible;remote;towering;prominent
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Spatial Concepts,back,sturdy;supportive;firm;strong;resilient;reliable;muscular;steady;dependable;solid
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Spatial Concepts,below,low;hidden;secret;distant;muted;subtle;depressed;inferior;shadowed;concealed
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Spatial Concepts,east,oriental;rising;bright;welcoming;distant;sunny;vibrant;mild;vivid;promising
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Spatial Concepts,front,leading;visible;prominent;open;clear;direct;inviting;bold;evolving;accessible
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Spatial Concepts,inside,inner;enclosed;secret;hidden;private;intimate;central;protected;warm;sheltered
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Spatial Concepts,left,remaining;alternative;unique;lateral;secondary;subtle;slight;different;varied;outstanding
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Spatial Concepts,north,chilly;polar;frosty;northern;bleak;rugged;crisp;wintry;dark;remote
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Spatial Concepts,outside,open;external;fresh;vast;clear;bright;airy;exposed;raw;unfiltered
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Spatial Concepts,right,correct;proper;fitting;appropriate;true;logical;accurate;fair;justified;acceptable
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Spatial Concepts,south,warm;sunny;tropical;inviting;vibrant;gentle;mild;radiant;pleasant;balmy
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Spatial Concepts,west,western;dusty;rugged;open;bright;expansive;wild;resilient;historic;golden
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Time Concepts,century,long;significant;historic;defining;remarkable;influential;memorable;transformative;enduring;prominent
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Time Concepts,day,bright;sunny;busy;productive;lively;warm;pleasant;long;cheerful;vibrant
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Time Concepts,evening,calm;quiet;peaceful;relaxing;cool;reflective;soft;gentle;serene;twilight
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Time Concepts,hour,brief;short;long;fleeting;measured;precise;intense;passing;steady;significant
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Time Concepts,minute,small;brief;tiny;precious;quick;fleeting;delicate;subtle;significant;minuscule
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Time Concepts,month,short;long;busy;eventful;pleasant;unique;recurring;seasonal;memorable;significant
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Time Concepts,morning,fresh;early;bright;crisp;calm;peaceful;misty;rejuvenating;warming;promising
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Time Concepts,night,dark;quiet;calm;serene;deep;mysterious;cool;soothing;starry;peaceful
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Time Concepts,season,vibrant;changing;cool;warm;fresh;mild;diverse;pleasant;rich;lively
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Time Concepts,second,fleeting;brief;instantaneous;rapid;tiny;quick;transient;momentary;swift;passing
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Time Concepts,week,busy;long;short;eventful;fruitful;productive;memorable;challenging;lively;consistent
o3-mini,basic,1.0,DE # German,Perfect,most frequent,Time Concepts,year,long;eventful;challenging;prosperous;memorable;fruitful;historic;vibrant;steady;remarkable
