Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,think-in-native,1.0,TH # Thai,B1,most frequent,Abstract Concepts,anger,big;hot;bad;strong;much;real;new;long;quick;black
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Spatial Concepts,north,far;northern;northeast;northwest;wild;cold;true;arctic;northmost;remote
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Spatial Concepts,outside,far;external;warm;cold;visible;safe;open;beautiful;immediate;interesting
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Spatial Concepts,right,correct;legal;human;moral;far;hand;only;absolute;divine;turning
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Spatial Concepts,south,far;southern;southeast;southwest;wild;warm;true;down;southernmost;extreme
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Spatial Concepts,west,far;wild;western;southwest;northwest;true;gone;old;extreme;remote
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Time Concepts,century,21st;20th;19th;previous;past;present;future;long;bygone;new
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;slow;good;bad;hot;cold
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Time Concepts,evening,pleasant;cool;warm;quiet;long;short;busy;relaxing;beautiful;upcoming
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Time Concepts,hour,late;early;long;short;busy;quiet;golden;crucial;final;wee
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Time Concepts,minute,quick;slow;fleeting;precious;final;last;crucial;spare;anxious;tense
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Time Concepts,month,last;next;previous;current;long;short;busy;slow;summer;winter
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Time Concepts,morning,early;bright;beautiful;cool;refreshing;busy;slow;productive;quiet;foggy
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Time Concepts,night,long;short;dark;starry;clear;quiet;sleepless;peaceful;cold;warm
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Time Concepts,season,spring;summer;autumn;winter;rainy;dry;peak;off;growing;holiday
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Time Concepts,second,split;fleeting;last;next;crucial;spare;final;brief;momentary;anxious
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Time Concepts,week,last;next;previous;current;long;short;busy;slow;holiday;working
gemini-2.0-flash,think-in-native,1.0,TH # Thai,C2,most frequent,Time Concepts,year,last;next;previous;current;good;bad;leap;election;fiscal;academic
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Abstract Concepts,anger,great;bad;hot;blind;sudden;deep;intense;righteous;cold;suppressed
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Abstract Concepts,courage,great;true;moral;inner;quiet;fierce;amazing;unexpected;inspiring;remarkable
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Abstract Concepts,fear,great;real;irrational;deep;intense;paralyzing;common;primal;childish;unknown
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Abstract Concepts,freedom,great;basic;political;personal;true;limited;hard-won;cherished;new;national
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Abstract Concepts,happiness,great;pure;simple;true;real;childlike;infectious;quiet;lasting;genuine
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Abstract Concepts,hate,great;blind;irrational;deep;intense;pure;abiding;seething;consuming;visceral
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Abstract Concepts,honesty,great;complete;brutal;refreshing;simple;true;open;unwavering;painful;questionable
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Abstract Concepts,justice,great;social;true;blind;rough;equal;restorative;swift;delayed;impartial
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Abstract Concepts,knowledge,great;deep;practical;useful;special;scientific;secret;common;vast;limited
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Abstract Concepts,love,great;true;unconditional;pure;deep;intense;first;hopeless;forbidden;enduring
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Abstract Concepts,peace,great;lasting;fragile;uneasy;inner;world;relative;temporary;cold;deserved
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Abstract Concepts,wisdom,great;ancient;practical;true;acquired;simple;inner;accumulated;intuitive;newfound
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,bell,big;small;loud;clear;church;school;brass;silver;antique;old
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,candle,white;tall;small;scented;beeswax;paraffin;birthday;colorful;burning;drippy
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,carpet,red;Persian;oriental;wool;thick;thin;new;old;patterned;clean
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,coin,gold;silver;bronze;rare;old;new;foreign;lucky;shiny;valuable
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,crown,gold;silver;royal;jeweled;heavy;ornate;simple;symbolic;historical;ancient
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,flag,national;red;white;blue;waving;tattered;historical;revolutionary;colorful;large
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,mask,white;black;plastic;scary;funny;Venetian;surgical;homemade;protective;theatrical
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,necklace,gold;silver;pearl;diamond;beaded;long;short;delicate;antique;costume
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,painting,oil;watercolor;abstract;landscape;portrait;beautiful;famous;impressionist;modern;classic
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,ring,gold;silver;diamond;wedding;engagement;simple;ornate;antique;valuable;costume
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,statue,bronze;marble;stone;tall;large;famous;ancient;religious;commemorative;public
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,vase,glass;ceramic;porcelain;tall;short;colorful;antique;modern;decorative;simple
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,cloud,white;grey;dark;black;rain;storm;fluffy;puffy;scattered;ominous
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,earthquake,big;strong;devastating;powerful;recent;unexpected;minor;major;sudden;shallow
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;heavy;pea-soup;morning;coastal;ground;swirling;eerie;mysterious
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,lightning,bright;sudden;forked;sheet;powerful;dangerous;silent;distant;close;impressive
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;hard;soft;gentle;steady;cold;warm;acid;torrential
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,rainbow,colorful;bright;double;full;arched;faint;vibrant;beautiful;fleeting;magical
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,snow,heavy;light;fresh;falling;deep;wet;dry;powdery;artificial;driven
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,storm,big;severe;violent;electrical;rain;wind;snow;dust;brewing;approaching
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,thunder,loud;deep;rolling;booming;distant;close;sudden;echoing;continuous;ominous
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,tide,high;low;incoming;outgoing;spring;neap;strong;weak;rising;falling
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;extinct;big;small;erupting;volcanic;dangerous;impressive;distant
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,wind,strong;cold;warm;light;gentle;gusty;offshore;howling;prevailing;easterly
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Food Items,apple,red;green;crisp;juicy;sweet;sour;ripe;rotten;organic;delicious
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Food Items,banana,yellow;ripe;green;sweet;soft;mushy;overripe;organic;imported;baby
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Food Items,beef,raw;cooked;ground;tender;tough;lean;fatty;organic;imported;expensive
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Food Items,bread,white;brown;wheat;rye;fresh;stale;sliced;toasted;crusty;homemade
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Food Items,broccoli,fresh;green;raw;cooked;steamed;organic;frozen;chopped;tender;florets
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Food Items,cheese,cheddar;swiss;hard;soft;blue;creamy;sharp;aged;imported;local
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Food Items,chicken,fried;roasted;grilled;raw;cooked;tender;tough;organic;boneless;skinless
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Food Items,egg,white;brown;raw;cooked;hard-boiled;soft-boiled;fried;scrambled;organic;fresh
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Food Items,fish,fresh;raw;cooked;fried;grilled;baked;saltwater;freshwater;bony;oily
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Food Items,pasta,long;short;dried;fresh;cooked;Italian;homemade;stuffed;whole-wheat;gluten-free
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Food Items,rice,white;brown;long-grain;short-grain;cooked;steamed;fried;basmati;jasmine;sticky
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Food Items,soup,hot;cold;creamy;vegetable;chicken;tomato;thick;thin;homemade;canned
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Human Roles,artist,famous;talented;young;old;struggling;local;abstract;modern;impressionist;contemporary
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Human Roles,athlete,professional;amateur;young;old;talented;strong;fast;dedicated;injured;Olympic
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Human Roles,chef,famous;talented;young;old;head;sous;executive;experienced;creative;Michelin-starred
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Human Roles,doctor,young;old;experienced;general;specialist;family;dedicated;caring;busy;on-call
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Human Roles,engineer,civil;mechanical;electrical;software;experienced;young;talented;innovative;senior;junior
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Human Roles,farmer,small;large;local;organic;family;young;old;hardworking;struggling;successful
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Human Roles,lawyer,young;old;experienced;corporate;criminal;family;successful;aggressive;defense;prosecuting
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Human Roles,musician,talented;young;old;famous;local;classical;jazz;rock;pop;struggling
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Human Roles,scientist,young;old;famous;brilliant;dedicated;research;leading;innovative;theoretical;practical
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Human Roles,soldier,young;brave;experienced;decorated;wounded;active;veteran;dedicated;loyal;disciplined
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Human Roles,teacher,young;old;experienced;dedicated;caring;strict;lenient;favorite;new;student
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Human Roles,writer,young;old;famous;talented;struggling;established;successful;new;aspiring;prolific
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Inanimate Objects,book,new;old;hard;soft;interesting;good;long;short;popular;used
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Inanimate Objects,bridge,long;short;high;low;suspension;stone;wooden;concrete;old;new
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Inanimate Objects,drums,loud;big;small;electronic;acoustic;snare;bass;jazz;rock;marching
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Inanimate Objects,earth,round;flat;blue;green;brown;dry;wet;fertile;barren;polluted
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Inanimate Objects,flute,silver;wooden;long;short;classical;jazz;concert;beginner;expensive;cheap
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Inanimate Objects,key,metal;small;big;important;spare;lost;found;new;old;skeleton
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Inanimate Objects,knife,sharp;dull;kitchen;pocket;hunting;butter;steak;new;old;stainless
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Inanimate Objects,lock,metal;strong;weak;new;old;combination;key;padlock;secure;broken
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Inanimate Objects,moon,full;new;bright;dark;crescent;silver;big;small;distant;rising
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Inanimate Objects,pen,blue;black;red;ballpoint;fountain;expensive;cheap;new;old;felt-tip
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Inanimate Objects,sun,hot;bright;warm;strong;weak;morning;afternoon;setting;rising;scorching
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Inanimate Objects,sword,sharp;long;short;steel;silver;old;antique;ceremonial;samurai;medieval
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Neutral Animals,cat,black;white;small;big;cute;fluffy;friendly;stray;domestic;wild
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Neutral Animals,dog,big;small;black;white;friendly;stray;loyal;trained;puppy;old
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Neutral Animals,dolphin,grey;playful;intelligent;wild;trained;captive;bottlenose;small;big;marine
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Neutral Animals,elephant,big;gray;African;Asian;wild;trained;captive;old;young;gentle
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Neutral Animals,hamster,small;cute;furry;brown;white;pet;golden;dwarf;Syrian;playful
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Neutral Animals,monkey,small;playful;wild;trained;captive;brown;intelligent;mischievous;cute;long-tailed
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Neutral Animals,mouse,small;grey;brown;wild;pet;cute;furry;house;field;lab
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Neutral Animals,peacock,colorful;beautiful;large;male;female;Indian;green;blue;proud;exotic
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Neutral Animals,rabbit,white;brown;small;pet;wild;cute;fluffy;long-eared;baby;cottontail
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Neutral Animals,shark,big;dangerous;great;white;hammerhead;tiger;small;grey;marine;predatory
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Neutral Animals,snake,long;green;black;poisonous;non-poisonous;small;big;garden;wild;pet
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Neutral Animals,whale,big;blue;grey;humpback;killer;baleen;marine;endangered;migrating;singing
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Places,city,big;small;modern;ancient;capital;industrial;coastal;crowded;historical;bustling
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Places,desert,hot;dry;sandy;barren;vast;empty;arid;rocky;silent;isolated
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Places,forest,green;dark;dense;thick;tall;old;ancient;primeval;enchanted;spooky
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Places,island,small;big;tropical;deserted;volcanic;remote;beautiful;green;sandy;rocky
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Places,lake,big;small;deep;clear;blue;freshwater;saltwater;scenic;peaceful;frozen
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Places,mountain,high;tall;snow-capped;rocky;green;majestic;distant;steep;volcanic;ancient
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Places,ocean,big;blue;deep;vast;cold;warm;salty;stormy;peaceful;mysterious
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Places,plain,flat;wide;open;grassy;treeless;vast;fertile;barren;empty;rolling
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Places,plateau,high;flat;elevated;rocky;dry;arid;barren;vast;windswept;remote
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Places,river,long;wide;deep;flowing;muddy;clear;winding;fast;slow;navigable
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Places,valley,green;wide;narrow;deep;scenic;fertile;peaceful;wooded;hidden;remote
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Places,village,small;quiet;rural;peaceful;traditional;old;charming;isolated;remote;friendly
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Plants,cactus,green;tall;small;thorny;prickly;desert;flowering;dry;spiky;saguaro
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Plants,eggplant,purple;long;round;fresh;raw;cooked;fried;grilled;roasted;stuffed
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Plants,flower,colorful;beautiful;fragrant;fresh;wild;garden;small;big;blooming;delicate
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Plants,grass,green;short;long;dry;wet;lush;artificial;thick;thin;soft
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Plants,lettuce,green;crisp;fresh;romaine;iceberg;leafy;salad;organic;chopped;whole
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Plants,mushroom,white;brown;small;big;wild;edible;poisonous;fresh;dried;sautéed
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Plants,onion,white;yellow;red;raw;cooked;sliced;chopped;sweet;pungent;sautéed
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Plants,pepper,black;white;red;hot;sweet;chili;ground;whole;fresh;dried
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Plants,potato,white;red;russet;baked;fried;mashed;roasted;boiled;new;old
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Plants,rose,red;pink;white;yellow;fragrant;beautiful;thorny;blooming;long-stemmed;short-stemmed
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Plants,tomato,red;green;ripe;fresh;juicy;raw;cooked;sliced;chopped;organic
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Plants,tree,tall;green;old;big;small;deciduous;evergreen;oak;pine;fruit
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Social Relationships,ally,strong;loyal;important;key;close;political;strategic;trusted;valuable;reliable
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Social Relationships,brother,older;younger;big;little;half;step;close;dear;loving;protective
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Social Relationships,enemy,strong;dangerous;bitter;sworn;mortal;political;powerful;relentless;hidden;formidable
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Social Relationships,father,old;young;loving;caring;strict;biological;step;adoptive;dear;absent
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Social Relationships,follower,loyal;devoted;faithful;ardent;enthusiastic;blind;numerous;steadfast;growing;dedicated
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Social Relationships,friend,good;best;close;old;new;true;loyal;dear;supportive;trusted
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Social Relationships,leader,strong;good;great;powerful;popular;charismatic;elected;appointed;effective;decisive
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Social Relationships,mother,loving;caring;old;young;biological;step;adoptive;dear;absent;single
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Social Relationships,partner,business;life;equal;senior;junior;trusted;reliable;valuable;silent;active
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Social Relationships,rival,fierce;strong;bitter;main;toughest;close;worthy;longtime;political;sporting
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Social Relationships,sister,older;younger;big;little;half;step;close;dear;loving;protective
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Social Relationships,stranger,strange;unknown;suspicious;friendly;helpful;dangerous;foreign;total;complete;perfect
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Spatial Concepts,above,high;far;directly;clearly;always;usually;already;mentioned;listed;indicated
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Spatial Concepts,back,sore;strong;straight;aching;lower;upper;broad;narrow;usual;normal
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Spatial Concepts,below,far;directly;sea-level;average;freezing;usually;always;ground;poverty;standard
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Spatial Concepts,east,far;middle;near;southeast;northeast;wild;best;usual;due;easterly
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Spatial Concepts,front,big;new;usual;normal;main;far;near;little;east;south
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Spatial Concepts,inside,near;far;cool;warm;wet;dry;usual;clean;private;comfortable
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Spatial Concepts,left,far;new;right;middle;little;main;correct;wrong;extreme;usual
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Spatial Concepts,north,far;wild;near;due;north-east;central;south;polar;best;usual
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Spatial Concepts,outside,far;near;usual;clean;best;little;cold;hot;new;large
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Spatial Concepts,right,far;new;best;wrong;left;main;correct;all;straight;usual
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Spatial Concepts,south,far;wild;near;due;south-east;central;north;deep;best;usual
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Spatial Concepts,west,far;wild;near;due;south-west;north-west;central;deep;usual
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Time Concepts,century,long;short;20th;21st;past;present;future;new;old;next
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Time Concepts,day,good;bad;long;short;sunny;rainy;busy;free;special;ordinary
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Time Concepts,evening,good;nice;pleasant;long;warm;cool;dark;quiet;peaceful;busy
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Time Concepts,hour,long;short;late;early;first;last;next;exact;working;study
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Time Concepts,minute,long;short;last;next;few;important;exact;free;crucial;precious
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Time Concepts,month,long;short;next;last;full;first;summer;winter;busy;quiet
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Time Concepts,morning,good;early;late;sunny;rainy;cold;warm;busy;quiet;peaceful
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Time Concepts,night,good;long;short;dark;quiet;peaceful;cold;warm;late;busy
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Time Concepts,season,long;short;summer;winter;spring;autumn;rainy;dry;warm;cold
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Time Concepts,second,long;short;next;last;split;few;important;crucial;free;spare
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Time Concepts,week,long;short;last;next;full;first;busy;quiet;working;study
gemini-2.0-flash,think-in-native,1.0,TH # Thai,Perfect,most frequent,Time Concepts,year,long;short;last;next;new;old;past;present;future;leap
