Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,english-monolingual,0.0,PS # Pashto,B1,most frequent,Abstract Concepts,anger,intense;sudden;deep;boiling;blind;righteous;suppressed;explosive;simmering;uncontrolled
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Neutral Animals,cat,fluffy;playful;stray;black;domestic;wild;lazy;curious;sleek;affectionate
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Neutral Animals,dog,loyal;playful;stray;large;small;trained;energetic;friendly;barking;protective
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Neutral Animals,dolphin,playful;intelligent;marine;graceful;wild;captive;sleek;jumping;social;endangered
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Neutral Animals,elephant,massive;wild;gentle;endangered;gray;trumpeting;trained;majestic;charging;intelligent
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Neutral Animals,hamster,small;furry;playful;caged;nocturnal;tame;energetic;curious;fluffy;quick
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Neutral Animals,monkey,playful;agile;wild;mischievous;trained;furry;intelligent;swinging;noisy;curious
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Neutral Animals,mouse,small;timid;gray;wild;caged;quick;nocturnal;squeaky;furry;laboratory
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Neutral Animals,peacock,colorful;majestic;wild;strutting;exotic;feathered;proud;noisy;captive;elegant
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Neutral Animals,rabbit,fluffy;quick;wild;tame;hopping;white;furry;playful;burrowing;domestic
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Neutral Animals,shark,fierce;massive;predatory;gray;endangered;fast-swimming;deep-sea;aggressive;solitary;sleek
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Neutral Animals,snake,venomous;slithering;colorful;wild;coiled;harmless;exotic;long;patterned;constricting
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Neutral Animals,whale,massive;migratory;endangered;singing;blue;graceful;deep-diving;ancient;playful;majestic
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Places,city,bustling;modern;ancient;crowded;sprawling;historic;coastal;industrial;vibrant;polluted
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Places,desert,vast;arid;sandy;scorching;remote;barren;windswept;endless;rocky;mysterious
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Places,forest,dense;ancient;green;tropical;dark;lush;enchanted;quiet;vast;foggy
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Places,island,tropical;remote;volcanic;deserted;rocky;lush;small;inhabited;sandy;exotic
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Places,lake,serene;deep;frozen;crystal-clear;vast;polluted;scenic;freshwater;hidden;tranquil
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Places,mountain,towering;rugged;snowy;majestic;volcanic;remote;steep;ancient;forested;challenging
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Places,ocean,vast;deep;stormy;calm;blue;endless;turbulent;mysterious;salty;expansive
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Places,plain,vast;flat;grassy;fertile;windswept;endless;dry;rolling;open;barren
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Places,plateau,high;flat;rocky;elevated;vast;arid;scenic;ancient;windswept;remote
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Places,river,winding;mighty;shallow;polluted;swift;frozen;scenic;wide;narrow;muddy
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Places,valley,lush;deep;fertile;hidden;narrow;scenic;foggy;green;remote;winding
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Places,village,quaint;rural;peaceful;ancient;coastal;bustling;isolated;charming;small;traditional
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Plants,cactus,spiky;desert;tall;flowering;green;hardy;exotic;prickly;small;drought-resistant
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Plants,eggplant,purple;fresh;glossy;ripe;organic;grilled;large;bitter;sliced;firm
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Plants,flower,colorful;blooming;fragrant;wild;delicate;exotic;wilted;perennial;bright;seasonal
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Plants,grass,green;lush;tall;dry;mowed;wild;soft;overgrown;fresh;patchy
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Plants,lettuce,crisp;fresh;green;organic;wilted;leafy;chopped;raw;hydroponic;tender
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Plants,mushroom,wild;edible;poisonous;fresh;dried;large;button;flavorful;organic;earthy
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Plants,onion,fresh;pungent;red;white;sliced;raw;caramelized;organic;mild;crisp
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Plants,pepper,spicy;red;green;fresh;bell;ground;hot;sliced;organic;sweet
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Plants,potato,fresh;baked;mashed;organic;small;large;peeled;fried;starchy;waxy
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Plants,rose,red;blooming;fragrant;thorny;wild;hybrid;delicate;white;elegant;perennial
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Plants,tomato,ripe;red;juicy;fresh;organic;sliced;cherry;vine-ripened;tangy;firm
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Plants,tree,tall;ancient;leafy;fruit-bearing;evergreen;bare;shady;twisted;flowering;sturdy
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Social Relationships,ally,reliable;strategic;faithful;powerful;secret;trusted;international;supportive;loyal;strong
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Social Relationships,brother,older;younger;protective;loving;estranged;twin;supportive;mischievous;caring;distant
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Social Relationships,enemy,sworn;bitter;formidable;hidden;ancient;ruthless;foreign;dangerous;declared;persistent
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Social Relationships,father,loving;strict;absent;proud;hardworking;supportive;distant;biological;adoptive;wise
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Social Relationships,follower,loyal;devoted;blind;enthusiastic;faithful;dedicated;misguided;passionate;supportive;cultish
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Social Relationships,friend,close;loyal;old;new;trustworthy;fun-loving;supportive;distant;childhood;reliable
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Social Relationships,leader,charismatic;strong;visionary;elected;authoritarian;inspiring;effective;controversial;democratic;influential
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Social Relationships,mother,loving;caring;strict;single;devoted;protective;nurturing;absent;biological;adoptive
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Social Relationships,partner,business;romantic;reliable;equal;supportive;professional;trusted;creative;distant;committed
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Social Relationships,rival,fierce;corporate;longstanding;athletic;bitter;competitive;secret;worthy;professional;challenging
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Social Relationships,sister,younger;older;protective;loving;estranged;twin;supportive;mischievous;caring;distant
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Social Relationships,stranger,mysterious;unknown;friendly;dangerous;passing;helpful;suspicious;foreign;wandering;enigmatic
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Spatial Concepts,above,high;overhead;superior;elevated;higher;celestial;aforementioned;prior;top;supreme
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Spatial Concepts,back,rear;hidden;supporting;lower;distant;straight;aching;covered;muscular;arched
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Spatial Concepts,below,lower;beneath;underground;inferior;submerged;hidden;deeper;sunken;bottom;subordinate
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Spatial Concepts,east,eastern;rising;coastal;distant;sunny;ancient;far;directional;opposite;exotic
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Spatial Concepts,front,forward;leading;visible;main;bold;exposed;straight;decorative;protective;prominent
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Spatial Concepts,inside,inner;hidden;cozy;enclosed;secret;warm;protected;internal;private;secure
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Spatial Concepts,left,western;abandoned;unused;directional;opposite;crooked;hidden;vacant;shadowy;neglected
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Spatial Concepts,north,northern;polar;cold;distant;magnetic;upper;frozen;directional;remote;arctic
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Spatial Concepts,outside,external;open;exposed;fresh;distant;surrounding;chilly;vast;unprotected;peripheral
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Spatial Concepts,right,correct;eastern;straight;proper;accurate;directional;opposite;lawful;precise;fitting
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Spatial Concepts,south,southern;warm;tropical;distant;directional;lower;humid;far;coastal;sunny
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Spatial Concepts,west,western;setting;distant;coastal;directional;opposite;remote;arid;frontier;golden
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Time Concepts,century,past;current;upcoming;golden;dark;progressive;ancient;modern;turbulent;enlightened
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Time Concepts,day,sunny;rainy;long;short;busy;lazy;clear;foggy;warm;exhausting
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Time Concepts,evening,peaceful;cool;quiet;romantic;late;golden;relaxing;festive;dim;chilly
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Time Concepts,hour,early;late;final;golden;busy;quiet;fleeting;endless;productive;relaxing
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Time Concepts,minute,brief;final;ticking;precious;fleeting;exact;silent;hurried;precise;waiting
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Time Concepts,month,busy;short;long;festive;quiet;final;upcoming;rainy;sunny;memorable
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Time Concepts,morning,fresh;early;foggy;bright;crisp;lazy;sunny;hectic;cool;peaceful
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Time Concepts,night,dark;starry;quiet;restless;moonlit;chilly;festive;endless;stormy;peaceful
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Time Concepts,season,busy;festive;mild;harsh;upcoming;final;rainy;dry;warm;colorful
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Time Concepts,second,final;fleeting;precise;ticking;crucial;brief;exact;waiting;split;decisive
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Time Concepts,week,busy;short;long;final;upcoming;relaxing;productive;exhausting;quiet;eventful
grok-3-mini,english-monolingual,0.0,PS # Pashto,C2,most frequent,Time Concepts,year,new;old;busy;productive;challenging;memorable;final;upcoming;quiet;transformative
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,anger,intense;blind;hot;sudden;deep;suppressed;righteous;explosive;simmering;uncontrolled
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,courage,brave;unwavering;heroic;bold;fearless;moral;quiet;physical;innate;steadfast
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,fear,intense;irrational;deep;sudden;paralyzing;primal;overwhelming;hidden;chronic;instinctive
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,freedom,absolute;personal;true;hard-won;unlimited;basic;political;spiritual;economic;newfound
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,happiness,pure;lasting;simple;genuine;fleeting;inner;contagious;profound;everyday;radiant
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,hate,intense;blind;deep;irrational;bitter;enduring;violent;unspoken;racial;simmering
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,honesty,brutal;complete;refreshing;straightforward;unwavering;rare;heartfelt;absolute;painful;genuine
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,justice,swift;blind;social;poetic;equal;restorative;divine;criminal;true;impartial
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,knowledge,vast;practical;ancient;secret;theoretical;deep;shared;basic;specialized;timeless
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,love,unconditional;passionate;enduring;pure;romantic;selfless;forbidden;deep;platonic;eternal
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,peace,inner;lasting;fragile;global;quiet;absolute;mental;negotiated;spiritual;profound
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Abstract Concepts,wisdom,ancient;profound;practical;timeless;innate;hard-earned;spiritual;common;intuitive;deep
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,bell,ringing;loud;clear;antique;golden;small;church;silver;ornate;electronic
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,candle,flickering;scented;tall;waxen;decorative;birthday;emergency;colored;aromatic;slender
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,carpet,soft;woolen;patterned;thick;oriental;worn;colorful;synthetic;luxurious;faded
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,coin,ancient;shiny;rare;gold;silver;foreign;counterfeit;old;valuable;modern
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,crown,golden;royal;jeweled;ancient;ceremonial;heavy;ornate;symbolic;imperial;sparkling
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,flag,national;waving;colorful;tattered;proud;foreign;symbolic;striped;historic;bold
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,mask,protective;decorative;theatrical;facial;mysterious;carnival;surgical;wooden;elaborate;anonymous
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,necklace,sparkling;pearl;gold;elegant;beaded;antique;simple;diamond;layered;handmade
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,painting,vibrant;abstract;detailed;famous;landscape;modern;oil;portrait;colorful;historic
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,ring,golden;engagement;silver;diamond;simple;antique;wedding;decorative;oversized;engraved
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,statue,towering;bronze;ancient;marble;heroic;modern;garden;commemorative;lifelike;weathered
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Cultural Artifacts,vase,ornate;glass;ceramic;tall;decorative;antique;floral;crystal;painted;elegant
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,cloud,fluffy;dark;wispy;stormy;white;drifting;cumulus;high;gray;billowing
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,earthquake,devastating;minor;powerful;sudden;seismic;destructive;shallow;intense;underground;frequent
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;morning;mysterious;coastal;chilling;persistent;light;rolling;eerie
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,lightning,bright;forked;sudden;electrical;dramatic;distant;powerful;nighttime;flashing;dangerous
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;steady;torrential;gentle;seasonal;cold;warm;persistent;refreshing
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,rainbow,vibrant;colorful;double;faint;spectacular;arched;fleeting;natural;full;hazy
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,snow,fresh;deep;fluffy;melting;powdery;heavy;seasonal;white;drifting;icy
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,storm,violent;brewing;fierce;tropical;sudden;electrical;howling;massive;approaching;relentless
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,thunder,loud;rumbling;distant;explosive;ominous;crashing;echoing;sudden;deep;rolling
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,tide,high;low;rising;ebbing;strong;coastal;incoming;outgoing;powerful;gentle
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;explosive;massive;smoking;ancient;fiery;towering;dangerous;molten
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Environmental Phenomena,wind,strong;gentle;howling;cold;warm;gusty;steady;coastal;brisk;variable
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Food Items,apple,red;crisp;juicy;green;sweet;tart;fresh;ripe;organic;shiny
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Food Items,banana,yellow;ripe;sweet;peeled;green;curved;fresh;spotted;tropical;soft
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Food Items,beef,tender;lean;grilled;ground;rare;fatty;organic;seasoned;fresh;juicy
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Food Items,bread,fresh;warm;sliced;whole-wheat;crusty;soft;homemade;toasted;white;artisanal
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Food Items,broccoli,fresh;green;steamed;crisp;organic;raw;frozen;tender;floreted;nutritious
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Food Items,cheese,sharp;creamy;aged;soft;hard;grated;melted;flavorful;imported;mild
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Food Items,chicken,grilled;roasted;fresh;organic;boneless;fried;tender;spicy;free-range;marinated
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Food Items,egg,fresh;boiled;fried;organic;large;cracked;scrambled;brown;free-range;runny
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Food Items,fish,fresh;grilled;smoked;wild;frozen;flaky;oily;salted;caught;tender
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Food Items,pasta,cooked;al dente;fresh;dried;whole-wheat;stuffed;sauced;homemade;Italian;twisted
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Food Items,rice,steamed;white;brown;cooked;sticky;wild;fluffy;basmati;fried;aromatic
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Food Items,soup,hot;creamy;vegetable;hearty;spicy;clear;homemade;chilled;thick;flavorful
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Human Roles,artist,talented;creative;visionary;struggling;famous;dedicated;innovative;eccentric;skilled;passionate
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Human Roles,athlete,professional;dedicated;fit;competitive;Olympic;injured;skilled;young;elite;determined
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Human Roles,chef,skilled;renowned;innovative;professional;passionate;celebrity;trained;creative;busy;talented
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Human Roles,doctor,skilled;experienced;caring;specialist;busy;dedicated;young;retired;compassionate;renowned
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Human Roles,engineer,skilled;innovative;mechanical;electrical;dedicated;creative;experienced;young;problem-solving;talented
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Human Roles,farmer,hardworking;organic;local;experienced;dedicated;rural;modern;struggling;skilled;family-owned
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Human Roles,lawyer,sharp;experienced;corporate;defense;dedicated;successful;young;ethical;trial;ambitious
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Human Roles,musician,talented;classical;rock;dedicated;famous;struggling;innovative;skilled;passionate;touring
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Human Roles,scientist,brilliant;dedicated;innovative;research;environmental;medical;young;experienced;curious;theoretical
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Human Roles,soldier,brave;trained;veteran;elite;young;disciplined;combat-ready;loyal;injured;heroic
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Human Roles,teacher,dedicated;experienced;inspiring;patient;young;retired;creative;strict;passionate;knowledgeable
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Human Roles,writer,talented;prolific;aspiring;famous;creative;dedicated;mystery;science-fiction;young;experienced
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,book,thick;bestselling;old;hardcover;paperback;educational;fictional;illustrated;rare;engaging
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,bridge,long;sturdy;ancient;modern;suspension;wooden;iconic;high;collapsed;elegant
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,drums,loud;rhythmic;wooden;electronic;tribal;professional;small;vintage;tuned;percussive
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,earth,fertile;round;blue;ancient;living;vast;green;spinning;fragile;solid
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,flute,wooden;silver;melodic;ancient;modern;handheld;tuned;professional;sweet-sounding;ornate
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,key,small;metal;rusty;golden;spare;electronic;antique;skeleton;modern;locked
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,knife,sharp;kitchen;pocket;rusty;ceremonial;folding;blunt;steel;hunting;decorative
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,lock,sturdy;electronic;rusty;modern;combination;padlock;keyed;broken;secure;antique
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,moon,full;crescent;bright;waxing;waning;distant;silvery;glowing;mysterious;orbital
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,pen,black;fountain;ballpoint;cheap;elegant;leaking;colorful;disposable;vintage;fine-tipped
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,sun,bright;scorching;setting;rising;warm;distant;golden;midday;solar;intense
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;ceremonial;steel;enchanted;lightweight;decorative;medieval;heavy;gleaming
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Neutral Animals,cat,fluffy;playful;stray;black;domestic;wild;lazy;curious;sleek;affectionate
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Neutral Animals,dog,loyal;playful;stray;big;small;trained;energetic;friendly;barking;protective
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;marine;graceful;wild;trained;sleek;jumping;social;endangered
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Neutral Animals,elephant,massive;gray;wild;tame;endangered;intelligent;trumpeting;gentle;charging;majestic
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Neutral Animals,hamster,small;furry;playful;caged;nocturnal;cute;active;pet;wild;fluffy
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Neutral Animals,monkey,playful;agile;wild;mischievous;trained;furry;swinging;intelligent;exotic;noisy
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Neutral Animals,mouse,small;gray;timid;wild;pet;squeaky;furry;fast;laboratory;nocturnal
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Neutral Animals,peacock,colorful;majestic;wild;strutting;exotic;feathered;proud;noisy;garden;royal
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Neutral Animals,rabbit,fluffy;hopping;wild;pet;fast;cute;white;burrowing;timid;furry
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Neutral Animals,shark,dangerous;great;marine;fast;predatory;sleek;endangered;aggressive;deep-sea;solitary
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Neutral Animals,snake,venomous;slithering;wild;coiled;colorful;pet;long;dangerous;constricting;elusive
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Neutral Animals,whale,massive;migratory;marine;singing;endangered;graceful;deep-diving;blue;playful;ancient
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Places,city,bustling;modern;ancient;crowded;coastal;industrial;historic;sprawling;vibrant;polluted
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Places,desert,vast;sandy;arid;hot;barren;remote;windswept;golden;expansive;harsh
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Places,forest,dense;ancient;green;tropical;dark;lush;quiet;enchanted;vast;misty
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Places,island,tropical;remote;volcanic;sandy;deserted;inhabited;rocky;lush;small;exotic
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Places,lake,serene;deep;frozen;crystal-clear;vast;mountain;polluted;scenic;freshwater;calm
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Places,mountain,towering;rugged;snowy;ancient;volcanic;majestic;steep;remote;forested;high
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Places,ocean,vast;deep;stormy;calm;blue;salty;endless;mysterious;turbulent;expansive
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Places,plain,vast;flat;grassy;fertile;dry;endless;open;windswept;rural;golden
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Places,plateau,high;flat;rocky;elevated;vast;arid;scenic;ancient;windswept;remote
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Places,river,winding;mighty;shallow;polluted;clear;fast-flowing;ancient;scenic;frozen;wide
grok-3-mini,english-monolingual,0.0,PS # Pashto,Perfect,most frequent,Places,valley,lush;deep;narrow;fertile;scenic;hidden;mountainous;green;dry;peaceful
