Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3-mini,think-in-native,0.0,TH # Thai,B1,most frequent,Abstract Concepts,anger,strong;intense;sudden;deep;blind;raw;quiet;explosive;repressed;controlled
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Spatial Concepts,above,high;overhead;superior;elevated;upper;celestial;floating;distant;bright;vast
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Spatial Concepts,back,rear;hidden;supportive;strong;injured;broad;narrow;distant;old;new
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Spatial Concepts,below,low;underground;inferior;submerged;deep;hidden;dark;quiet;vast;cold
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Spatial Concepts,east,rising;distant;sunny;coastal;ancient;modern;exotic;far;eastern;warm
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Spatial Concepts,front,main;forward;visible;leading;busy;open;wide;narrow;decorative;strong
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Spatial Concepts,inside,inner;hidden;cozy;warm;secret;deep;protected;quiet;vast;dark
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Spatial Concepts,left,western;abandoned;free;open;unused;wild;distant;shadowy;quiet;vast
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Spatial Concepts,north,cold;polar;distant;northern;frozen;wild;ancient;modern;vast;rugged
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Spatial Concepts,outside,outer;exposed;cold;warm;vast;dangerous;free;bright;dark;noisy
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Spatial Concepts,right,correct;eastern;proper;accurate;strong;free;open;unused;bright;vast
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Spatial Concepts,south,warm;tropical;distant;southern;sunny;coastal;ancient;modern;vast;humid
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Spatial Concepts,west,wild;distant;western;sunset;coastal;ancient;modern;vast;rugged;dry
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Time Concepts,century,past;future;golden;dark;modern;ancient;prosperous;turbulent;long;short
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;lazy;ordinary;special;warm;cold
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Time Concepts,evening,quiet;cool;peaceful;romantic;long;short;golden;dark;busy;relaxing
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Time Concepts,hour,long;short;golden;dark;busy;quiet;final;early;late;precious
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Time Concepts,minute,short;last;final;precious;quiet;busy;early;late;fleeting;exact
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Time Concepts,month,long;short;busy;quiet;festive;cold;warm;final;early;memorable
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Time Concepts,morning,fresh;bright;early;foggy;busy;quiet;cool;sunny;crisp;peaceful
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Time Concepts,night,dark;long;quiet;starry;cold;warm;sleepless;magical;endless;peaceful
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Time Concepts,season,long;short;wet;dry;festive;cold;warm;changing;beautiful;harsh
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Time Concepts,second,short;last;final;precious;quick;slow;exact;fleeting;critical;vital
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Time Concepts,week,long;short;busy;quiet;final;early;productive;relaxing;memorable;ordinary
grok-3-mini,think-in-native,0.0,TH # Thai,C2,most frequent,Time Concepts,year,long;short;good;bad;busy;quiet;final;early;memorable;prosperous
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Abstract Concepts,anger,intense;sudden;deep;blind;raw;suppressed;explosive;quiet;righteous;simmering
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Abstract Concepts,courage,brave;heroic;unwavering;bold;fearless;moral;quiet;sudden;great;inspiring
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Abstract Concepts,fear,intense;sudden;deep;irrational;overwhelming;primal;hidden;constant;paralyzing;creeping
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Abstract Concepts,freedom,absolute;true;personal;hard-won;unlimited;basic;individual;complete;precious;fleeting
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Abstract Concepts,happiness,pure;lasting;simple;genuine;overwhelming;quiet;shared;sudden;deep;radiant
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Abstract Concepts,hate,intense;deep;blind;bitter;irrational;enduring;fierce;unspoken;growing;destructive
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Abstract Concepts,honesty,absolute;brutal;straightforward;rare;genuine;unwavering;simple;painful;complete;admirable
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Abstract Concepts,justice,fair;swift;blind;true;social;equal;moral;ultimate;delayed;harsh
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Abstract Concepts,knowledge,vast;deep;practical;ancient;hidden;useful;shared;basic;advanced;timeless
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Abstract Concepts,love,true;deep;unconditional;passionate;enduring;pure;sudden;quiet;selfless;romantic
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Abstract Concepts,peace,lasting;inner;global;fragile;quiet;true;absolute;temporary;spiritual;harmonious
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Abstract Concepts,wisdom,ancient;profound;practical;timeless;deep;simple;earned;intuitive;rare;guiding
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,bell,loud;small;old;ringing;golden;antique;clear;broken;shiny;decorative
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,candle,lit;small;scented;flickering;waxen;tall;colored;melted;warm;decorative
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,carpet,soft;thick;colorful;old;woven;patterned;dirty;large;warm;elegant
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,coin,old;shiny;rare;small;metal;ancient;valuable;foreign;tarnished;heavy
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,crown,golden;royal;heavy;jeweled;ancient;symbolic;ornate;large;ceremonial;stolen
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,flag,national;colorful;waving;old;torn;symbolic;large;faded;proud;foreign
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,mask,decorative;old;wooden;colorful;mysterious;protective;simple;frightening;elegant;hidden
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,necklace,golden;shiny;long;beaded;antique;simple;elegant;heavy;colorful;valuable
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,painting,beautiful;old;colorful;famous;abstract;detailed;large;modern;faded;expressive
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,ring,golden;shiny;small;antique;jeweled;simple;valuable;engraved;heavy;decorative
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,statue,tall;ancient;stone;impressive;broken;famous;large;modern;detailed;symbolic
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Cultural Artifacts,vase,tall;decorative;fragile;antique;colorful;simple;broken;elegant;glass;patterned
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,cloud,white;fluffy;dark;drifting;high;stormy;thin;low;gray;billowing
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,earthquake,strong;sudden;devastating;minor;deep;violent;rare;destructive;shaking;underground
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;morning;mysterious;cold;rolling;light;persistent;gray;damp
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,lightning,bright;sudden;striking;fast;dangerous;forked;distant;powerful;electric;flashing
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;steady;cold;warm;pouring;gentle;seasonal;relentless;refreshing
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,rainbow,colorful;bright;fleeting;beautiful;arched;double;faint;vivid;rare;magical
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,snow,white;fluffy;deep;fresh;cold;falling;heavy;melting;powdery;sparkling
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,storm,violent;fierce;sudden;raging;powerful;tropical;winter;approaching;destructive;howling
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,thunder,loud;rumbling;distant;sudden;crashing;ominous;rolling;fierce;echoing;powerful
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,tide,high;low;strong;rising;ebbing;powerful;calm;incoming;outgoing;unpredictable
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;massive;explosive;smoking;ancient;dangerous;fiery;towering;destructive
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Environmental Phenomena,wind,strong;gentle;cold;warm;howling;steady;gusty;northern;eastern;refreshing
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Food Items,apple,red;fresh;juicy;ripe;green;sweet;tart;small;large;crunchy
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Food Items,banana,yellow;ripe;fresh;sweet;long;green;soft;peeled;tropical;curved
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Food Items,beef,fresh;tender;lean;grilled;rare;cooked;fatty;organic;tough;spicy
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Food Items,bread,fresh;soft;warm;sliced;whole-wheat;crusty;white;toasted;homemade;stale
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Food Items,broccoli,fresh;green;crisp;steamed;raw;organic;tender;frozen;bitter;healthy
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Food Items,cheese,sharp;soft;hard;creamy;aged;melted;mild;grated;flavorful;yellow
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Food Items,chicken,fresh;grilled;roasted;tender;spicy;fried;organic;boneless;raw;juicy
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Food Items,egg,fresh;boiled;fried;large;small;organic;cracked;white;brown;runny
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Food Items,fish,fresh;grilled;raw;salty;oily;smoked;large;small;wild;farmed
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Food Items,pasta,cooked;al dente;fresh;dried;cheesy;spicy;homemade;long;short;saucy
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Food Items,rice,cooked;white;brown;steamed;sticky;fluffy;raw;fragrant;long-grain;short-grain
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Food Items,soup,hot;creamy;spicy;vegetable;chicken;thick;clear;flavorful;homemade;cold
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Human Roles,artist,talented;creative;famous;struggling;dedicated;innovative;young;established;passionate;skilled
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Human Roles,athlete,strong;fast;dedicated;professional;young;skilled;competitive;fit;injured;determined
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Human Roles,chef,skilled;creative;famous;busy;talented;professional;young;experienced;passionate;innovative
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Human Roles,doctor,skilled;caring;busy;experienced;young;dedicated;professional;respected;competent;trustworthy
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Human Roles,engineer,skilled;innovative;busy;experienced;young;creative;professional;dedicated;practical;reliable
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Human Roles,farmer,hardworking;experienced;local;dedicated;young;organic;skilled;rural;passionate;traditional
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Human Roles,lawyer,sharp;experienced;busy;successful;young;ethical;professional;dedicated;aggressive;knowledgeable
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Human Roles,musician,talented;famous;young;skilled;passionate;creative;dedicated;professional;innovative;struggling
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Human Roles,scientist,brilliant;dedicated;innovative;experienced;young;curious;professional;skilled;passionate;respected
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Human Roles,soldier,brave;trained;dedicated;young;experienced;disciplined;heroic;loyal;strong;veteran
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Human Roles,teacher,dedicated;experienced;young;passionate;skilled;patient;inspiring;professional;knowledgeable;caring
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Human Roles,writer,talented;famous;young;creative;dedicated;prolific;skilled;passionate;established;struggling
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Inanimate Objects,book,old;new;thick;thin;interesting;boring;hardcover;paperback;colorful;educational
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Inanimate Objects,bridge,old;long;strong;wooden;stone;modern;high;narrow;busy;elegant
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Inanimate Objects,drums,loud;wooden;large;small;rhythmic;antique;shiny;electronic;traditional;powerful
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Inanimate Objects,earth,green;vast;ancient;fertile;dry;round;beautiful;polluted;solid;mysterious
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Inanimate Objects,flute,wooden;silver;small;melodic;antique;shiny;traditional;clear;modern;delicate
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Inanimate Objects,key,small;metal;old;shiny;rusty;spare;golden;modern;locked;simple
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Inanimate Objects,knife,sharp;old;metal;rusty;small;large;kitchen;hunting;dull;shiny
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Inanimate Objects,lock,old;metal;rusty;secure;small;large;electronic;broken;modern;simple
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Inanimate Objects,moon,full;bright;crescent;distant;silver;mysterious;glowing;dark;waxing;waning
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Inanimate Objects,pen,black;ink;smooth;old;new;cheap;expensive;metal;plastic;reliable
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Inanimate Objects,sun,bright;hot;rising;setting;golden;warm;distant;powerful;midday;summer
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;metal;heavy;shiny;ceremonial;rusty;long;decorative;powerful
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Neutral Animals,cat,black;fluffy;playful;lazy;wild;domestic;small;large;curious;affectionate
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Neutral Animals,dog,loyal;big;small;playful;trained;wild;friendly;aggressive;furry;energetic
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;fast;wild;graceful;large;marine;friendly;curious;sleek
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Neutral Animals,elephant,large;gray;wild;gentle;strong;endangered;majestic;old;playful;intelligent
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Neutral Animals,hamster,small;furry;playful;cute;fast;domestic;wild;brown;nocturnal;active
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Neutral Animals,monkey,playful;wild;clever;small;large;furry;aggressive;curious;endangered;noisy
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Neutral Animals,mouse,small;gray;fast;wild;domestic;timid;clever;nocturnal;furry;quiet
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Neutral Animals,peacock,colorful;proud;wild;large;beautiful;exotic;noisy;graceful;endangered;striking
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Neutral Animals,rabbit,white;fluffy;fast;wild;domestic;small;playful;timid;furry;cute
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Neutral Animals,shark,large;dangerous;fast;wild;gray;predatory;marine;fierce;endangered;sleek
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Neutral Animals,snake,long;venomous;wild;colorful;small;large;slippery;dangerous;exotic;coiled
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Neutral Animals,whale,large;majestic;wild;marine;endangered;graceful;blue;singing;deep-diving;gentle
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Places,city,busy;large;modern;old;crowded;vibrant;noisy;clean;polluted;historic
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Places,desert,vast;dry;hot;sandy;barren;remote;beautiful;harsh;golden;endless
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Places,forest,dense;green;ancient;wild;dark;tropical;quiet;vast;lush;mysterious
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Places,island,small;tropical;remote;beautiful;volcanic;sandy;green;deserted;large;exotic
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Places,lake,deep;clear;blue;frozen;large;small;calm;scenic;freshwater;polluted
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Places,mountain,high;snowy;rugged;green;tall;ancient;steep;majestic;remote;volcanic
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Places,ocean,vast;deep;blue;stormy;calm;salty;endless;mysterious;cold;warm
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Places,plain,vast;flat;green;dry;fertile;open;windy;empty;golden;expansive
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Places,plateau,high;flat;rocky;vast;dry;green;remote;ancient;scenic;elevated
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Places,river,wide;deep;flowing;clear;muddy;fast;slow;scenic;ancient;polluted
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Places,valley,deep;green;narrow;wide;fertile;scenic;remote;hidden;beautiful;misty
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Places,village,small;quiet;rural;ancient;peaceful;traditional;remote;colorful;simple;charming
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Plants,cactus,spiky;green;tall;small;desert;hardy;flowering;wild;exotic;prickly
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Plants,eggplant,purple;fresh;large;small;shiny;ripe;raw;cooked;bitter;healthy
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Plants,flower,beautiful;colorful;fragrant;wild;fresh;wilted;small;large;blooming;exotic
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Plants,grass,green;tall;short;wet;dry;wild;soft;thick;fresh;mowed
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Plants,lettuce,green;fresh;crisp;raw;organic;wilted;leafy;healthy;small;bitter
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Plants,mushroom,small;wild;fresh;edible;poisonous;brown;white;cooked;raw;exotic
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Plants,onion,fresh;raw;cooked;spicy;large;small;white;red;pungent;healthy
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Plants,pepper,hot;fresh;red;green;spicy;raw;cooked;small;large;flavorful
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Plants,potato,fresh;raw;cooked;large;small;starchy;organic;peeled;fried;healthy
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Plants,rose,red;beautiful;fragrant;thorny;fresh;wild;blooming;white;exotic;delicate
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Plants,tomato,red;fresh;ripe;juicy;raw;cooked;small;large;organic;sweet
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Plants,tree,tall;green;old;young;leafy;fruit-bearing;shady;ancient;strong;flowering
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Social Relationships,ally,strong;reliable;faithful;strategic;trusted;helpful;powerful;loyal;supportive;close
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Social Relationships,brother,older;younger;caring;protective;fun;annoying;supportive;close;distant;loving
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Social Relationships,enemy,dangerous;powerful;sworn;bitter;fierce;hidden;strong;ruthless;old;threatening
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Social Relationships,father,loving;strict;hardworking;wise;distant;supportive;young;old;caring;proud
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Social Relationships,follower,loyal;dedicated;faithful;enthusiastic;blind;strong;supportive;active;committed;passionate
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Social Relationships,friend,close;loyal;fun;trustworthy;old;new;supportive;reliable;caring;distant
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Social Relationships,leader,strong;charismatic;wise;effective;young;old;inspiring;decisive;respected;visionary
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Social Relationships,mother,loving;caring;strict;hardworking;wise;supportive;young;old;protective;nurturing
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Social Relationships,partner,reliable;supportive;equal;business;romantic;trusted;close;professional;loyal;committed
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Social Relationships,rival,fierce;strong;competitive;bitter;skilled;old;new;dangerous;challenging;worthy
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Social Relationships,sister,younger;older;caring;fun;supportive;close;distant;loving;protective;annoying
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Social Relationships,stranger,mysterious;unknown;dangerous;friendly;passing;foreign;helpful;suspicious;tall;quiet
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Spatial Concepts,above,high;clear;bright;distant;visible;safe;open;vast;blue;shining
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Spatial Concepts,back,strong;sore;straight;broad;weak;injured;muscular;hidden;dark;rear
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Spatial Concepts,below,deep;dark;hidden;low;underground;submerged;quiet;mysterious;cold;vast
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Spatial Concepts,east,rising;distant;sunny;coastal;ancient;mysterious;far;exotic;warm;golden
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Spatial Concepts,front,wide;open;busy;clean;hidden;secure;narrow;modern;elegant;exposed
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Spatial Concepts,inside,warm;dark;safe;hidden;cozy;empty;full;quiet;bright;mysterious
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Spatial Concepts,left,free;open;weak;strong;hidden;clear;dark;abandoned;busy;narrow
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Spatial Concepts,north,cold;distant;polar;ancient;wild;mysterious;far;snowy;rugged;vast
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Spatial Concepts,outside,bright;cold;wet;open;empty;busy;dark;fresh;noisy;vast
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Spatial Concepts,right,correct;strong;clear;free;hidden;busy;narrow;open;weak;direct
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Spatial Concepts,south,warm;tropical;distant;sunny;exotic;far;coastal;humid;vast;ancient
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Spatial Concepts,west,wild;distant;golden;coastal;mysterious;far;rugged;setting;vast;ancient
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Time Concepts,century,long;past;recent;dark;golden;turbulent;peaceful;forgotten;modern;ancient
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Time Concepts,day,long;short;sunny;rainy;busy;lazy;clear;dark;warm;cold
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Time Concepts,evening,quiet;cool;long;peaceful;dark;romantic;busy;warm;short;golden
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Time Concepts,hour,long;short;early;late;busy;quiet;golden;dark;final;passing
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Time Concepts,minute,short;last;final;quiet;busy;passing;golden;dark;early;late
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Time Concepts,month,long;short;busy;quiet;festive;dark;warm;cold;final;starting
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Time Concepts,morning,fresh;bright;early;cool;busy;quiet;foggy;sunny;crisp;new
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Time Concepts,night,dark;long;quiet;starry;cold;warm;mysterious;short;festive;sleepless
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Time Concepts,season,long;short;warm;cold;rainy;dry;festive;quiet;changing;mild
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Time Concepts,second,short;final;last;quick;passing;golden;dark;busy;quiet;early
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Time Concepts,week,long;short;busy;quiet;final;starting;festive;dark;warm;cold
grok-3-mini,think-in-native,0.0,TH # Thai,Perfect,most frequent,Time Concepts,year,long;short;busy;quiet;new;old;festive;dark;warm;memorable
