Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
grok-3,think-in-native,0.0,DE # German,B1,most frequent,Abstract Concepts,anger,strong;deep;hot;wild;dark;quick;bitter;fierce;loud;heavy
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Abstract Concepts,hate,intense;bitter;deep;consuming;blind;irrational;toxic;relentless;passionate;destructive
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Abstract Concepts,honesty,brutal;refreshing;unwavering;sincere;absolute;rare;admirable;courageous;transparent;consistent
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Abstract Concepts,justice,fair;impartial;righteous;deserved;swift;blind;true;moral;legal;restorative
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Abstract Concepts,knowledge,vast;deep;profound;extensive;practical;theoretical;specialized;ancient;hidden;invaluable
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Abstract Concepts,love,unconditional;passionate;tender;eternal;selfless;romantic;deep;genuine;enduring;pure
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Abstract Concepts,peace,lasting;inner;global;fragile;serene;quiet;harmonious;elusive;spiritual;calming
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Abstract Concepts,wisdom,profound;timeless;practical;ancient;hard-earned;insightful;deep;quiet;philosophical;guiding
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,bell,loud;clear;resonant;melodic;old;brass;small;decorative;warning;ceremonial
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,candle,flickering;scented;warm;soft;tall;white;decorative;romantic;calming;glowing
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,carpet,soft;thick;colorful;patterned;worn;luxurious;Persian;red;plush;cozy
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,coin,old;shiny;rare;valuable;small;silver;gold;commemorative;worn;ancient
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,crown,golden;jeweled;royal;heavy;ornate;ancient;ceremonial;majestic;symbolic;glittering
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,flag,national;colorful;waving;proud;tattered;symbolic;historic;official;bright;bold
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,mask,mysterious;decorative;scary;traditional;painted;wooden;theatrical;hidden;intricate;cultural
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,necklace,delicate;elegant;golden;beaded;expensive;simple;long;sparkling;vintage;sentimental
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,painting,beautiful;abstract;realistic;old;famous;colorful;detailed;expressive;modern;classic
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,ring,golden;silver;diamond;engagement;simple;ornate;antique;precious;small;elegant
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,statue,tall;ancient;marble;bronze;majestic;detailed;historic;imposing;weathered;iconic
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Cultural Artifacts,vase,delicate;ceramic;tall;ornate;ancient;floral;glass;elegant;decorative;fragile
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,cloud,fluffy;dark;white;heavy;drifting;ominous;light;scattered;thick;towering
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,earthquake,powerful;devastating;sudden;violent;destructive;terrifying;massive;unexpected;catastrophic;seismic
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,fog,thick;dense;eerie;mysterious;cold;heavy;silent;obscuring;creeping;gray
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,lightning,bright;sudden;jagged;powerful;dangerous;electric;striking;vivid;intense;dramatic
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,rain,heavy;light;gentle;steady;torrential;cold;refreshing;persistent;drizzling;seasonal
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,rainbow,vibrant;colorful;beautiful;rare;magical;bright;fleeting;arched;stunning;hopeful
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,snow,soft;white;heavy;powdery;fresh;cold;silent;thick;falling;pristine
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,storm,fierce;violent;raging;dark;powerful;sudden;dangerous;thunderous;wild;destructive
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,thunder,loud;booming;rolling;deep;distant;powerful;startling;ominous;resonant;echoing
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,tide,high;low;strong;incoming;outgoing;powerful;relentless;calm;tidal;rhythmic
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,volcano,active;dormant;explosive;massive;dangerous;fiery;ancient;towering;destructive;majestic
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Environmental Phenomena,wind,strong;gentle;cold;warm;gusty;howling;brisk;relentless;soft;biting
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Food Items,apple,red;green;crisp;sweet;juicy;fresh;ripe;tart;shiny;small
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Food Items,banana,yellow;ripe;sweet;soft;long;curved;tropical;fresh;healthy;spotted
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Food Items,beef,tender;juicy;grilled;rare;well-done;savory;lean;fresh;marbled;hearty
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Food Items,bread,fresh;crusty;soft;warm;white;wholegrain;sliced;homemade;stale;toasted
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Food Items,broccoli,green;fresh;tender;healthy;steamed;raw;crisp;vibrant;nutritious;small
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Food Items,cheese,creamy;sharp;aged;melted;soft;hard;tangy;rich;yellow;pungent
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Food Items,chicken,roasted;grilled;tender;juicy;spicy;fried;lean;savory;fresh;seasoned
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Food Items,egg,fresh;boiled;fried;scrambled;white;brown;small;organic;cracked;raw
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Food Items,fish,fresh;grilled;raw;smoked;flaky;oily;white;salty;tender;wild
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Food Items,pasta,al dente;fresh;homemade;creamy;spicy;Italian;soft;long;cheesy;hearty
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Food Items,rice,white;brown;sticky;fluffy;steamed;fragrant;long-grain;wild;cooked;plain
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Food Items,soup,hot;creamy;hearty;savory;homemade;clear;thick;spicy;comforting;warm
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Human Roles,artist,talented;creative;innovative;passionate;famous;struggling;visionary;eccentric;skilled;inspired
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Human Roles,athlete,strong;fast;dedicated;competitive;skilled;disciplined;powerful;agile;determined;fit
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Human Roles,chef,skilled;creative;passionate;professional;innovative;experienced;talented;busy;meticulous;renowned
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Human Roles,doctor,caring;skilled;dedicated;compassionate;experienced;knowledgeable;busy;trusted;professional;wise
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Human Roles,engineer,innovative;skilled;technical;creative;precise;analytical;experienced;brilliant;dedicated;practical
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Human Roles,farmer,hardworking;dedicated;rural;experienced;tough;patient;traditional;resourceful;independent;knowledgeable
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Human Roles,lawyer,sharp;persuasive;experienced;dedicated;tough;knowledgeable;professional;eloquent;strategic;successful
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Human Roles,musician,talented;passionate;creative;skilled;famous;dedicated;expressive;versatile;inspired;gifted
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Human Roles,scientist,brilliant;curious;dedicated;innovative;analytical;meticulous;knowledgeable;pioneering;focused;intelligent
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Human Roles,soldier,brave;disciplined;loyal;tough;dedicated;strong;heroic;trained;resilient;honorable
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Human Roles,teacher,patient;inspiring;dedicated;knowledgeable;kind;strict;supportive;wise;passionate;experienced
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Human Roles,writer,creative;talented;prolific;insightful;imaginative;famous;dedicated;eloquent;thoughtful;skilled
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Inanimate Objects,book,old;thick;new;interesting;engaging;worn;heavy;classic;informative;captivating
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Inanimate Objects,bridge,old;sturdy;long;narrow;modern;wooden;stone;iconic;suspended;busy
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Inanimate Objects,drums,loud;rhythmic;powerful;deep;tribal;modern;small;resonant;beaten;dynamic
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Inanimate Objects,earth,vast;ancient;fertile;blue;fragile;living;rich;solid;diverse;beautiful
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Inanimate Objects,flute,delicate;melodic;wooden;silver;soft;high-pitched;ancient;elegant;small;harmonious
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Inanimate Objects,key,old;rusty;small;golden;important;spare;lost;shiny;heavy;mysterious
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Inanimate Objects,knife,sharp;small;dangerous;rusty;kitchen;pocket;serrated;heavy;useful;pointed
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Inanimate Objects,lock,old;rusty;secure;heavy;broken;small;brass;tight;ancient;sturdy
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Inanimate Objects,moon,full;bright;pale;mysterious;distant;crescent;glowing;silver;beautiful;haunting
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Inanimate Objects,pen,black;blue;old;expensive;cheap;smooth;leaky;small;elegant;useful
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Inanimate Objects,sun,bright;warm;golden;blazing;hot;radiant;rising;setting;powerful;blinding
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Inanimate Objects,sword,sharp;ancient;heavy;rusty;legendary;ceremonial;deadly;ornate;long;powerful
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Neutral Animals,cat,fluffy;playful;curious;sleek;independent;small;lazy;affectionate;sneaky;elegant
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Neutral Animals,dog,loyal;friendly;energetic;big;small;protective;playful;obedient;furry;loving
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;friendly;sleek;fast;graceful;social;curious;wild;beautiful
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Neutral Animals,elephant,massive;gentle;strong;gray;wise;majestic;slow;powerful;wild;endangered
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Neutral Animals,hamster,small;cute;furry;active;tiny;playful;shy;fluffy;nocturnal;cuddly
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Neutral Animals,monkey,playful;curious;agile;mischievous;small;wild;clever;social;funny;energetic
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Neutral Animals,mouse,small;tiny;quick;shy;gray;sneaky;quiet;cute;timid;fast
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Neutral Animals,peacock,colorful;proud;beautiful;majestic;vibrant;elegant;striking;ornate;rare;showy
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Neutral Animals,rabbit,fluffy;cute;fast;small;shy;white;wild;timid;soft;hopping
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Neutral Animals,shark,dangerous;powerful;sleek;fast;deadly;predatory;gray;fearsome;wild;massive
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Neutral Animals,snake,slithery;dangerous;venomous;long;sleek;silent;deadly;colorful;wild;coiled
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Neutral Animals,whale,massive;gentle;majestic;blue;enormous;powerful;graceful;rare;deep;migratory
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Places,city,busy;crowded;modern;noisy;vibrant;large;historic;industrial;cosmopolitan;lively
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Places,desert,vast;arid;hot;sandy;empty;harsh;dry;endless;barren;remote
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Places,forest,dense;green;ancient;dark;mysterious;lush;quiet;wild;thick;enchanting
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Places,island,small;tropical;remote;beautiful;isolated;rocky;sandy;uninhabited;exotic;peaceful
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Places,lake,calm;clear;deep;blue;serene;still;cold;large;reflective;tranquil
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Places,mountain,tall;rugged;snowy;majestic;steep;rocky;high;ancient;imposing;breathtaking
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Places,ocean,vast;deep;blue;wild;endless;powerful;mysterious;calm;turbulent;immense
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Places,plain,vast;flat;open;grassy;wide;barren;endless;quiet;fertile;expansive
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Places,plateau,high;flat;vast;rocky;elevated;barren;wide;remote;ancient;windswept
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Places,river,long;winding;calm;rushing;wide;deep;clear;muddy;powerful;serene
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Places,valley,deep;green;narrow;fertile;quiet;hidden;beautiful;lush;steep;peaceful
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Places,village,small;quiet;rural;charming;old;peaceful;remote;friendly;traditional;quaint
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Plants,cactus,spiky;green;tall;desert;tough;prickly;hardy;small;blooming;resilient
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Plants,eggplant,purple;shiny;smooth;fresh;long;firm;ripe;healthy;tender;versatile
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Plants,flower,beautiful;colorful;fragrant;delicate;bright;small;blooming;fresh;wild;elegant
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Plants,grass,green;soft;tall;fresh;thick;wet;dry;lush;short;wild
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Plants,lettuce,green;fresh;crisp;tender;leafy;healthy;light;raw;organic;vibrant
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Plants,mushroom,small;brown;white;edible;wild;soft;earthy;fresh;toxic;round
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Plants,onion,strong;pungent;white;yellow;raw;sweet;small;fresh;sharp;layered
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Plants,pepper,spicy;red;green;hot;sweet;fresh;small;colorful;crisp;fiery
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Plants,potato,brown;starchy;fresh;small;large;raw;cooked;versatile;hearty;earthy
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Plants,rose,red;beautiful;fragrant;delicate;thorny;romantic;pink;blooming;elegant;classic
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Plants,tomato,red;ripe;juicy;fresh;small;round;sweet;tangy;firm;organic
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Plants,tree,tall;old;green;sturdy;leafy;ancient;bare;strong;majestic;shady
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Social Relationships,ally,loyal;trusted;supportive;reliable;close;helpful;strong;valuable;dependable;strategic
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Social Relationships,brother,loving;protective;annoying;close;older;younger;supportive;funny;loyal;caring
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Social Relationships,enemy,dangerous;bitter;hostile;fierce;cunning;relentless;powerful;hated;deceptive;formidable
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Social Relationships,father,loving;strict;supportive;wise;caring;strong;protective;kind;hardworking;gentle
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Social Relationships,follower,loyal;dedicated;eager;supportive;faithful;enthusiastic;obedient;trusting;devoted;admiring
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Social Relationships,friend,close;loyal;kind;funny;supportive;trusted;dear;reliable;caring;honest
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Social Relationships,leader,strong;inspiring;confident;decisive;charismatic;wise;powerful;respected;visionary;bold
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Social Relationships,mother,loving;caring;nurturing;strict;gentle;supportive;kind;strong;wise;protective
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Social Relationships,partner,loving;supportive;reliable;equal;trusted;close;loyal;understanding;compatible;caring
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Social Relationships,rival,tough;competitive;strong;challenging;fierce;determined;persistent;formidable;ambitious;aggressive
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Social Relationships,sister,loving;annoying;supportive;close;older;younger;caring;funny;loyal;protective
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Social Relationships,stranger,unknown;mysterious;distant;unfamiliar;suspicious;quiet;odd;random;passing;curious
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Spatial Concepts,above,high;elevated;overhead;superior;towering;upper;lofty;distant;prominent;dominant
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Spatial Concepts,back,rear;hind;behind;posterior;hidden;distant;remote;last;secondary;supportive
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Spatial Concepts,below,lower;beneath;underneath;inferior;submerged;hidden;deep;underground;lesser;bottom
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Spatial Concepts,east,eastern;oriental;distant;rising;cultural;ancient;remote;exotic;sunny;historical
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Spatial Concepts,front,forward;leading;ahead;primary;main;visible;prominent;first;central;open
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Spatial Concepts,inside,inner;internal;hidden;enclosed;private;deep;secret;confined;sheltered;personal
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Spatial Concepts,left,western;remaining;abandoned;opposite;liberal;awkward;unused;stray;sidelined;secondary
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Spatial Concepts,north,cold;northern;upper;distant;remote;polar;harsh;windy;rugged;isolated
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Spatial Concepts,outside,external;outer;distant;exposed;public;foreign;wild;open;far;unfamiliar
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Spatial Concepts,right,correct;eastern;proper;just;conservative;immediate;direct;fitting;moral;suitable
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Spatial Concepts,south,southern;warm;lower;tropical;sunny;distant;exotic;humid;vibrant;coastal
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Spatial Concepts,west,western;distant;modern;progressive;sunset;remote;pioneering;cultural;open;expansive
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Time Concepts,century,past;new;old;modern;ancient;long;significant;historic;turning;memorable
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Time Concepts,day,long;short;busy;sunny;rainy;cold;warm;special;ordinary;tiring
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Time Concepts,evening,quiet;cool;dark;peaceful;late;relaxing;romantic;calm;pleasant;twilight
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Time Concepts,hour,long;short;busy;quiet;early;late;crucial;fleeting;precious;rushed
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Time Concepts,minute,quick;short;fleeting;brief;last;critical;precious;exact;passing;tense
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Time Concepts,month,long;short;busy;cold;warm;rainy;sunny;quiet;special;current
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Time Concepts,morning,early;fresh;cool;quiet;bright;busy;calm;sunny;foggy;peaceful
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Time Concepts,night,dark;long;quiet;late;cold;starry;silent;restless;peaceful;mysterious
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Time Concepts,season,warm;cold;rainy;dry;long;short;favorite;changing;festive;harsh
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Time Concepts,second,quick;brief;fleeting;short;critical;last;precise;passing;instant;vital
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Time Concepts,week,long;short;busy;quiet;stressful;relaxing;productive;hectic;ordinary;special
grok-3,think-in-native,0.0,DE # German,Perfect,most frequent,Time Concepts,year,long;short;busy;memorable;successful;challenging;past;new;difficult;exciting
