Model,SystemPromptType,Temperature,Language,Proficiency,Prompt,NounCategory,Noun,Adjectives
gemini-2.0-flash,basic,0.0,AR # Arabic,B1,most frequent,Abstract Concepts,anger,big;bad;hot;strong;new;real;other;same;good;much
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Inanimate Objects,lock,strong;weak;old;new;combination;key;secure;broken;rusty;padlock
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Inanimate Objects,moon,big;small;old;new;good;nice;same;other;real;round
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Inanimate Objects,moon,full;new;bright;dark;big;small;round;crescent;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Inanimate Objects,moon,big;small;full;new;bright;dark;crescent;half;distant;close
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Inanimate Objects,moon,full;new;bright;dark;crescent;half;rising;setting;distant;silver
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Inanimate Objects,moon,full;new;bright;dark;crescent;half;rising;setting;distant;silver
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Inanimate Objects,pen,big;small;old;new;good;nice;same;other;real;important
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Inanimate Objects,pen,black;blue;red;new;old;good;bad;cheap;expensive;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Inanimate Objects,pen,black;blue;red;new;old;ballpoint;fountain;expensive;cheap;empty
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Inanimate Objects,pen,blue;black;red;ballpoint;fountain;expensive;cheap;new;old;broken
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Inanimate Objects,pen,blue;black;red;ballpoint;fountain;expensive;cheap;new;old;broken
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Inanimate Objects,sun,big;small;old;new;good;hot;same;other;real;bright
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Inanimate Objects,sun,bright;hot;big;small;yellow;warm;strong;weak;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Inanimate Objects,sun,big;bright;hot;warm;yellow;distant;close;rising;setting;strong
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Inanimate Objects,sun,bright;hot;warm;rising;setting;shining;strong;weak;distant;golden
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Inanimate Objects,sun,bright;hot;warm;setting;rising;distant;yellow;powerful;scorching;life-giving
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Inanimate Objects,sword,big;small;old;new;good;sharp;same;other;real;dangerous
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Inanimate Objects,sword,long;short;sharp;dull;old;new;steel;silver;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Inanimate Objects,sword,long;short;sharp;dull;old;new;steel;iron;heavy;light
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Inanimate Objects,sword,sharp;long;short;steel;silver;ancient;ceremonial;rusty;dull;heavy
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Inanimate Objects,sword,sharp;long;short;steel;ancient;ceremonial;rusty;dull;heavy;light
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Neutral Animals,cat,big;small;old;new;good;nice;same;other;real;black
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Neutral Animals,cat,black;white;small;big;young;old;cute;fluffy;stray;house
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Neutral Animals,cat,small;big;black;white;grey;cute;fluffy;stray;wild;domestic
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Neutral Animals,cat,black;white;small;big;fluffy;stray;domestic;wild;playful;lazy
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Neutral Animals,cat,black;white;small;big;fluffy;stray;domestic;wild;playful;lazy
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Neutral Animals,dog,big;small;old;new;good;nice;same;other;real;black
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Neutral Animals,dog,big;small;black;white;young;old;good;bad;stray;house
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Neutral Animals,dog,big;small;black;white;brown;cute;friendly;stray;wild;domestic
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Neutral Animals,dog,big;small;black;white;friendly;loyal;stray;domestic;wild;playful
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Neutral Animals,dog,big;small;black;white;friendly;loyal;stray;domestic;wild;playful
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Neutral Animals,dolphin,big;small;old;new;good;nice;same;other;real;grey
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Neutral Animals,dolphin,big;small;grey;intelligent;playful;wild;trained;young;old;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Neutral Animals,dolphin,big;small;grey;intelligent;playful;wild;trained;friendly;fast;slow
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Neutral Animals,dolphin,intelligent;playful;friendly;wild;captive;trained;grey;bottlenose;common;rare
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Neutral Animals,dolphin,intelligent;playful;friendly;wild;trained;bottlenose;gray;small;large;aquatic
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Neutral Animals,elephant,big;small;old;new;good;nice;same;other;real;grey
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Neutral Animals,elephant,big;grey;old;young;wild;African;Indian;strong;gentle;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Neutral Animals,elephant,big;grey;wild;African;Indian;old;young;strong;heavy;gentle
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Neutral Animals,elephant,big;grey;African;Asian;wild;captive;old;young;large;small
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Neutral Animals,elephant,big;gray;African;Asian;wild;trained;old;young;strong;gentle
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Neutral Animals,hamster,big;small;old;new;good;nice;same;other;real;brown
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Neutral Animals,hamster,small;cute;brown;white;young;old;pet;furry;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Neutral Animals,hamster,small;cute;brown;white;furry;pet;young;old;active;sleepy
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Neutral Animals,hamster,small;cute;furry;brown;white;golden;pet;playful;nocturnal;tiny
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Neutral Animals,hamster,small;cute;furry;brown;white;pet;playful;nocturnal;golden;Syrian
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Neutral Animals,monkey,big;small;old;new;good;nice;same;other;real;brown
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Neutral Animals,monkey,small;big;brown;funny;playful;wild;trained;young;old;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Neutral Animals,monkey,small;big;brown;black;wild;playful;intelligent;trained;young;old
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Neutral Animals,monkey,small;playful;intelligent;wild;captive;brown;black;cute;mischievous;agile
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Neutral Animals,monkey,small;playful;intelligent;wild;trained;brown;cute;mischievous;agile;social
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Neutral Animals,mouse,big;small;old;new;good;nice;same;other;real;grey
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Neutral Animals,mouse,small;grey;white;young;old;wild;house;cute;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Neutral Animals,mouse,small;grey;brown;white;wild;pet;young;old;fast;quiet
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Neutral Animals,mouse,small;grey;wild;domestic;pet;white;brown;cute;tiny;squeaky
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Neutral Animals,mouse,small;gray;brown;wild;domestic;cute;squeaky;timid;fast;laboratory
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Neutral Animals,peacock,big;small;old;new;good;nice;same;other;real;beautiful
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Neutral Animals,peacock,beautiful;colorful;big;small;young;old;proud;first;last;male
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Neutral Animals,peacock,beautiful;colorful;big;small;wild;domestic;proud;male;female;young
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Neutral Animals,peacock,colorful;beautiful;large;male;proud;exotic;iridescent;vibrant;stunning;majestic
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Neutral Animals,peacock,colorful;beautiful;proud;male;Indian;exotic;large;iridescent;strutting;displaying
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Neutral Animals,rabbit,big;small;old;new;good;nice;same;other;real;white
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Neutral Animals,rabbit,small;white;brown;cute;young;old;wild;pet;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Neutral Animals,rabbit,small;cute;white;brown;wild;domestic;pet;young;old;fluffy
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Neutral Animals,rabbit,small;white;brown;wild;domestic;pet;fluffy;cute;long-eared;hopping
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Neutral Animals,rabbit,small;white;brown;wild;domestic;cute;fluffy;fast;hopping;shy
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Neutral Animals,shark,big;small;old;new;good;nice;same;other;real;dangerous
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Neutral Animals,shark,big;dangerous;grey;white;strong;fast;wild;young;old;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Neutral Animals,shark,big;dangerous;white;grey;wild;ocean;sea;fast;slow;young
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Neutral Animals,shark,big;dangerous;great;white;hammerhead;tiger;predatory;marine;cartilaginous;powerful
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Neutral Animals,shark,big;dangerous;great;white;hammerhead;predatory;marine;fast;powerful;cartilaginous
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Neutral Animals,snake,big;small;old;new;good;nice;same;other;real;dangerous
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Neutral Animals,snake,long;thin;green;brown;dangerous;poisonous;wild;young;old;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Neutral Animals,snake,long;short;green;brown;black;dangerous;poisonous;wild;pet;young
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Neutral Animals,snake,long;venomous;poisonous;green;brown;black;dangerous;wild;captive;slithering
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Neutral Animals,snake,long;venomous;poisonous;green;brown;black;wild;dangerous;slithering;constricting
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Neutral Animals,whale,big;small;old;new;good;nice;same;other;real;blue
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Neutral Animals,whale,big;blue;grey;large;small;young;old;first;last;humpback
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Neutral Animals,whale,big;blue;grey;humpback;ocean;sea;wild;endangered;young;old
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Neutral Animals,whale,big;blue;humpback;grey;killer;baleen;toothed;marine;endangered;majestic
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Neutral Animals,whale,big;blue;gray;humpback;marine;mammal;endangered;migrating;singing;gentle
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Places,city,big;small;old;new;good;nice;same;other;real;important
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Places,city,big;small;old;new;modern;ancient;important;capital;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Places,city,big;small;old;new;modern;ancient;capital;industrial;coastal;crowded
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Places,city,big;large;modern;ancient;capital;industrial;coastal;historic;crowded;bustling
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Places,city,big;large;modern;old;historic;crowded;busy;noisy;clean;dirty
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Places,desert,big;small;old;new;good;hot;same;other;real;dry
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Places,desert,hot;dry;big;small;sandy;rocky;empty;vast;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Places,desert,hot;dry;big;small;sandy;rocky;barren;empty;vast;isolated
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Places,desert,hot;dry;sandy;barren;vast;arid;empty;remote;rocky;silent
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Places,desert,hot;dry;sandy;barren;vast;empty;arid;desolate;rocky;silent
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Places,forest,big;small;old;new;good;nice;same;other;real;green
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Places,forest,big;small;green;dense;dark;old;new;wild;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Places,forest,big;green;old;dense;dark;thick;tall;wild;ancient;protected
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Places,forest,dense;green;dark;old;ancient;large;small;wild;protected;national
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Places,forest,green;dense;dark;old;large;wild;ancient;peaceful;silent;mysterious
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Places,island,big;small;old;new;good;nice;same;other;real;beautiful
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Places,island,big;small;tropical;deserted;volcanic;green;beautiful;first;last;remote
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Places,island,big;small;tropical;deserted;remote;volcanic;beautiful;green;sandy;rocky
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Places,island,tropical;small;large;remote;deserted;volcanic;inhabited;beautiful;pacific;caribbean
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Places,island,small;tropical;deserted;volcanic;remote;beautiful;green;rocky;sandy;inhabited
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Places,lake,big;small;old;new;good;nice;same;other;real;blue
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Places,lake,big;small;deep;shallow;blue;clear;fresh;salt;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Places,lake,big;small;deep;shallow;clear;blue;fresh;salt;water;beautiful
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Places,lake,large;small;deep;clear;blue;fresh;salt;frozen;scenic;peaceful
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Places,lake,big;small;deep;shallow;clear;blue;fresh;salt;frozen;peaceful
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Places,mountain,big;small;old;new;good;nice;same;other;real;high
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Places,mountain,big;small;high;low;old;new;green;rocky;snow;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Places,mountain,big;high;tall;snow;covered;rocky;green;old;young;dangerous
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Places,mountain,high;tall;snow-capped;rocky;green;steep;distant;majestic;volcanic;rugged
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Places,mountain,high;tall;snow-capped;rocky;green;steep;dangerous;beautiful;distant;majestic
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Places,ocean,big;small;old;new;good;nice;same;other;real;blue
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Places,ocean,big;deep;blue;cold;warm;salty;vast;first;last;pacific
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Places,ocean,big;deep;blue;salt;water;vast;wide;cold;warm;dangerous
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Places,ocean,deep;blue;vast;wide;cold;warm;salty;stormy;pacific;atlantic
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Places,ocean,big;deep;blue;vast;salty;cold;warm;stormy;peaceful;mysterious
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Places,plain,big;small;old;new;good;nice;same;other;real;green
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Places,plain,big;small;flat;open;green;dry;vast;first;last;grassy
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Places,plain,big;flat;open;wide;green;grassy;empty;vast;fertile;dry
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Places,plain,flat;open;vast;grassy;treeless;fertile;empty;rolling;arid;windswept
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Places,plain,flat;open;wide;grassy;empty;vast;fertile;barren;rolling;treeless
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Places,plateau,big;small;old;new;good;nice;same;other;real;high
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Places,plateau,high;flat;big;small;dry;rocky;vast;first;last;arid
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Places,plateau,high;flat;big;small;dry;rocky;barren;empty;vast;isolated
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Places,plateau,high;flat;elevated;arid;rocky;vast;windswept;remote;barren;tableland
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Places,plateau,high;flat;elevated;vast;arid;rocky;barren;windswept;isolated;table-top
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Places,river,big;small;old;new;good;nice;same;other;real;long
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Places,river,big;small;long;short;deep;shallow;wide;narrow;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Places,river,big;long;wide;deep;fast;slow;clean;dirty;fresh;water
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Places,river,long;wide;deep;fast;slow;winding;muddy;clear;navigable;scenic
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Places,river,long;wide;deep;shallow;fast;slow;clear;muddy;winding;navigable
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Places,valley,big;small;old;new;good;nice;same;other;real;green
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Places,valley,big;small;green;deep;wide;narrow;long;short;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Places,valley,big;small;green;wide;narrow;deep;shallow;fertile;beautiful;hidden
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Places,valley,green;wide;narrow;deep;scenic;fertile;mountainous;river;hidden;peaceful
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Places,valley,green;wide;narrow;deep;fertile;peaceful;scenic;hidden;sheltered;winding
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Places,village,big;small;old;new;good;nice;same;other;real;quiet
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Places,village,small;quiet;old;new;rural;peaceful;traditional;first;last;local
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Places,village,small;old;quiet;peaceful;rural;traditional;remote;isolated;friendly;poor
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Places,village,small;quiet;rural;traditional;old;remote;peaceful;picturesque;friendly;historic
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Places,village,small;quiet;peaceful;rural;old;traditional;charming;remote;friendly;picturesque
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Plants,cactus,big;small;old;new;good;nice;same;other;real;green
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Plants,cactus,big;small;green;prickly;desert;tall;short;old;new;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Plants,cactus,big;small;green;tall;short;prickly;desert;thorny;flowering;old
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Plants,cactus,prickly;green;tall;short;desert;spiny;flowering;succulent;thorny;drought-resistant
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Plants,cactus,green;prickly;tall;short;desert;flowering;spiny;succulent;thorny;drought-resistant
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Plants,eggplant,big;small;old;new;good;nice;same;other;real;purple
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Plants,eggplant,purple;big;small;long;round;fresh;cooked;good;bad;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Plants,eggplant,big;small;purple;long;round;fresh;cooked;raw;fried;grilled
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Plants,eggplant,purple;large;small;fresh;raw;cooked;fried;grilled;organic;ripe
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Plants,eggplant,purple;long;round;fresh;cooked;raw;fried;grilled;stuffed;roasted
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Plants,flower,big;small;old;new;good;nice;same;other;real;beautiful
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Plants,flower,red;white;yellow;big;small;beautiful;fresh;fragrant;first;last
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Plants,flower,beautiful;colorful;small;big;red;white;yellow;fresh;fragrant;wild
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Plants,flower,beautiful;colorful;fragrant;fresh;blooming;wild;garden;small;large;delicate
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Plants,flower,beautiful;colorful;fragrant;fresh;wild;garden;blooming;delicate;small;large
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Plants,grass,big;small;old;new;good;nice;same;other;real;green
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Plants,grass,green;long;short;dry;wet;fresh;cut;thick;thin;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Plants,grass,green;long;short;dry;wet;fresh;cut;wild;thick;thin
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Plants,grass,green;long;short;wet;dry;thick;thin;wild;lawn;artificial
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Plants,grass,green;long;short;wet;dry;thick;thin;wild;lawn;artificial
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Plants,lettuce,big;small;old;new;good;nice;same;other;real;green
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Plants,lettuce,green;fresh;crisp;big;small;good;bad;first;last;organic
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Plants,lettuce,green;fresh;crisp;leafy;small;big;romaine;iceberg;butter;loose
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Plants,lettuce,green;fresh;crisp;leafy;raw;organic;romaine;iceberg;butter;loose-leaf
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Plants,lettuce,green;fresh;crisp;leafy;romaine;iceberg;butter;organic;healthy;salad
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Plants,mushroom,big;small;old;new;good;nice;same;other;real;white
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Plants,mushroom,white;brown;big;small;wild;edible;poisonous;fresh;cooked;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Plants,mushroom,big;small;white;brown;wild;edible;poisonous;fresh;dried;cooked
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Plants,mushroom,edible;poisonous;wild;cultivated;fresh;dried;small;large;brown;white
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Plants,mushroom,edible;poisonous;wild;cultivated;fresh;dried;small;large;brown;white
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Plants,onion,big;small;old;new;good;nice;same;other;real;white
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Plants,onion,white;yellow;big;small;strong;mild;fresh;cooked;raw;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Plants,onion,big;small;white;yellow;red;raw;cooked;strong;sweet;spicy
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Plants,onion,white;yellow;red;raw;cooked;fried;sliced;chopped;strong;sweet
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Plants,onion,white;yellow;red;raw;cooked;sweet;strong;chopped;sliced;fried
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Plants,pepper,big;small;old;new;good;nice;same;other;real;red
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Plants,pepper,red;green;black;hot;sweet;big;small;fresh;dried;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Plants,pepper,red;green;black;hot;sweet;spicy;small;big;fresh;dried
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Plants,pepper,black;white;red;green;hot;sweet;spicy;ground;whole;bell
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Plants,pepper,black;white;red;green;hot;sweet;spicy;ground;whole;bell
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Plants,potato,big;small;old;new;good;nice;same;other;real;brown
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B2,most frequent,Plants,potato,white;brown;big;small;new;old;fresh;cooked;raw;first
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C1,most frequent,Plants,potato,big;small;white;red;brown;cooked;raw;fried;boiled;mashed
gemini-2.0-flash,basic,0.0,ZH # Mandarin,C2,most frequent,Plants,potato,white;red;sweet;baked;fried;mashed;boiled;roasted;small;large
gemini-2.0-flash,basic,0.0,ZH # Mandarin,Perfect,most frequent,Plants,potato,white;red;sweet;baked;fried;mashed;roasted;boiled;new;old
gemini-2.0-flash,basic,0.0,ZH # Mandarin,B1,most frequent,Plants,rose,big;small;old;new;good;nice;same;other;real;red
